,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,count_cyclones,wp_pop_density_log,wp_pop_density_log_minmax,count_cyclones_multiply_pop_density,boxcoxb,boxcoxb_log,boxcoxb_log_minmax
7018,147789,2023,4,12.75,-85.75,NIC,3014.586112,312275.45090026245,103.58816742942072,12.5,-85.5,4.0,4.650030423142368,0.511535159955901,2.046140639823604,0.8033033121835488,0.5461301310712826,0.5461301310712827
7022,147788,2023,4,12.75,-86.25,NIC,3014.586112,210424.45910989205,69.80210592501132,12.5,-86.5,4.0,4.2598887449608585,0.46861649689669505,1.8744659875867802,0.6949584463510998,0.5308694046090832,0.5308694046090833
7023,147787,2023,4,12.75,-86.75,NIC,3014.586112,163118.9608723041,54.109902590934546,12.5,-86.5,4.0,4.009329420354742,0.4410529941219183,1.7642119764876731,0.621744577988757,0.5205569933126859,0.520556993312686
7024,147786,2023,4,12.75,-87.25,NIC,2384.266496,269653.7225963417,113.09714037786054,12.5,-87.5,5.0,4.7370501941338095,0.521108021404796,2.60554010702398,1.1181206233035024,0.5904731724664927,0.5904731724664928
7026,148504,2023,4,13.25,-88.25,SLV,1997.872768,447624.6917273137,224.0506497195089,13.5,-88.5,3.0,5.41632548673548,0.5958336634933379,1.7875009904800137,0.6374650963227808,0.522771279410105,0.5227712794101051
7030,149224,2023,4,13.75,-88.25,SLV,3001.373952,458512.5994930992,152.76756806247488,13.5,-88.5,3.0,5.035442163979989,0.5539334925851469,1.6618004777554407,0.5508773956143925,0.5105751203641842,0.5105751203641843
7131,154262,2023,4,17.25,-89.25,GTM,2951.72992,55351.22814032491,18.752131678878296,17.5,-89.5,6.0,2.983261418630534,0.3281774176208451,1.9690645057250706,0.7554616325688529,0.539391475017002,0.5393914750170021
7132,154261,2023,4,17.25,-89.75,GTM,2951.72992,25551.693606266635,8.656514755342736,17.5,-89.5,6.0,2.267632791751173,0.2494526219114562,1.4967157314687372,0.430062823248454,0.4935579952114757,0.4935579952114758
7133,154260,2023,4,17.25,-90.25,GTM,2951.72992,19242.4401465328,6.519038214218732,17.5,-90.5,6.0,2.0174382327368425,0.22192924623000207,1.3315754773800124,0.2997029927706422,0.47519638943260023,0.47519638943260034
7138,154257,2023,4,17.25,-91.75,MEX,2951.72992,105021.50519885488,35.57964585013756,17.5,-91.5,3.0,3.5994919613996577,0.395967639765722,1.1879029192971662,0.17695448820265589,0.4579068636441521,0.45790686364415223
7139,154259,2023,4,17.25,-90.75,GTM,2951.72992,46568.752049701456,15.776765934500354,17.5,-90.5,6.0,2.8199949491203578,0.31021681770126064,1.8613009062075638,0.6863738412380554,0.529660235079825,0.5296602350798251
7140,154258,2023,4,17.25,-91.25,MEX,2951.72992,87253.0523039038,29.559971497630713,17.5,-91.5,3.0,3.419691031628733,0.3761881187503331,1.1285643562509993,0.12328450527619952,0.45034727212702214,0.45034727212702225
7142,154978,2023,4,17.75,-91.25,MEX,2943.618048,40719.34237850687,13.833093055728838,17.5,-91.5,3.0,2.6968607018826973,0.29667107889971833,0.890013236699155,-0.11440238379915842,0.41686830134275243,0.41686830134275255
7143,154977,2023,4,17.75,-91.75,MEX,2937.896704,119610.63735588464,40.71301662615726,17.5,-91.5,3.0,3.730813229404624,0.4104140154523276,1.2312420463569826,0.21500460218645884,0.4632663458577377,0.4632663458577378
7144,154264,2023,4,17.25,-88.25,BLZ,1338.839168,51317.59089618684,38.329914542944444,17.5,-88.5,7.0,3.6719854136202144,0.4039424915281764,2.827597440697235,1.2302121681141984,0.6062616308391005,0.6062616308391006
7154,155694,2023,4,18.25,-93.25,MEX,2449.097728,693076.8712936366,282.9927378437536,18.5,-93.5,6.0,5.648948666861565,0.6214240488480334,3.7285442930882002,1.6314592942720594,0.6627785925704319,0.662778592570432
7155,154263,2023,4,17.25,-88.75,BLZ,2951.72992,59038.40373787263,20.001289189043632,17.5,-88.5,7.0,3.0445838257935955,0.3349233662805175,2.3444635639636227,0.9776297730776082,0.5706845796313249,0.570684579631325
7156,154982,2023,4,17.75,-89.25,GTM,2943.618048,11259.848291654647,3.8251730041215755,17.5,-89.5,6.0,1.5738465899246386,0.1731306653081268,1.0387839918487607,0.038280200728921986,0.4383741395762688,0.4383741395762689
7157,154984,2023,4,17.75,-88.25,BLZ,1668.3008,75745.56797568315,45.402824224314436,17.5,-88.5,7.0,3.8373603242832233,0.4221350366114778,2.9549452562803444,1.291797253615786,0.6149360902772091,0.6149360902772092
7158,154983,2023,4,17.75,-88.75,BLZ,2942.80064,23108.539992597987,7.852567271630737,17.5,-88.5,7.0,2.1807075041425983,0.239890154380209,1.679231080661463,0.5631461909129556,0.5123032200543128,0.512303220054313
7159,154981,2023,4,17.75,-89.75,GTM,2943.618048,5193.646219527254,1.7643750428341085,17.5,-89.5,6.0,1.0168145851354966,0.11185274945414143,0.6711164967248486,-0.37473287927281573,0.3801999050078844,0.38019990500788453
7160,154980,2023,4,17.75,-90.25,GTM,2943.618048,10533.756782994968,3.5785066578702294,17.5,-90.5,6.0,1.5213728877243018,0.16735814401611143,1.0041488640966687,0.004142987703927725,0.4335658021792581,0.4335658021792582
7174,152087,2023,4,15.75,-96.75,MEX,1694.213504,81653.7231426542,48.19565122687996,15.5,-96.5,1.0,3.8958052298941013,0.4285644373951423,0.4285644373951423,-0.7434726161631221,0.3282617147005683,0.32826171470056836
7175,152088,2023,4,15.75,-96.25,MEX,1744.36352,115258.17015737516,66.0746276999505,15.5,-96.5,1.0,4.205805845792377,0.462666951240624,0.462666951240624,-0.6841595536280795,0.3366161523199975,0.33661615231999753
7215,155674,2023,4,18.25,-103.25,MEX,1553.968384,13013.720864625318,8.374508129391465,18.5,-103.5,4.0,2.2379941042818317,0.2461921324222457,0.9847685296889828,-0.01531154262030205,0.4308255683578626,0.43082556835786273
7218,157111,2023,4,19.25,-104.75,MEX,1607.48736,86909.62332655113,54.06550962027541,19.5,-104.5,3.0,4.008523560459678,0.440964343174728,1.322893029524184,0.2925497797162661,0.4741888361266828,0.4741888361266829
7221,156394,2023,4,18.75,-103.25,MEX,2926.727936,22445.23142916496,7.6690529218924155,18.5,-103.5,4.0,2.1597595485964907,0.2375857139778064,0.9503428559112256,-0.05052525611697499,0.4258656023708999,0.4258656023709
7222,156393,2023,4,18.75,-103.75,MEX,1914.271232,185783.3109879344,97.05171758436289,18.5,-103.5,4.0,4.58549506992251,0.5044357618778487,2.0177430475113947,0.7858225785376645,0.5436679129266688,0.5436679129266689
7229,157112,2023,4,19.25,-104.25,MEX,2698.530048,221766.13192820063,82.18034558946687,19.5,-104.5,3.0,4.421011089024419,0.48634122609867536,1.4590236782960262,0.4012112772881762,0.489494161198406,0.4894941611984061
7230,157831,2023,4,19.75,-104.75,MEX,2908.908032,21278.339760241597,7.314889135773681,19.5,-104.5,3.0,2.1180477795161594,0.2329970902473029,0.6989912707419087,-0.3386192333621696,0.38528662940004327,0.3852866294000434
7231,157832,2023,4,19.75,-104.25,MEX,2908.908032,127296.27443269247,43.76084531801811,19.5,-104.5,3.0,3.80133376883327,0.4181718312401691,1.2545154937205072,0.2350605688997128,0.46609129394913384,0.46609129394913396
7232,157830,2023,4,19.75,-105.25,MEX,1748.759552,28804.475070738503,16.47137540309401,19.5,-105.5,3.0,2.8605638504742137,0.3146797169639184,0.9440391508917552,-0.05706743302515743,0.4249441154919786,0.4249441154919787
7233,158550,2023,4,20.25,-105.25,MEX,2879.660544,21250.2889409917,7.379442339225835,20.5,-105.5,1.0,2.1257813656479043,0.23384784574457454,0.23384784574457454,-1.1654657336646999,0.26882261266613083,0.2688226126661309
7328,159270,2023,4,20.75,-105.25,MEX,2041.680128,563149.3503484484,275.82643462377297,20.5,-105.5,1.0,5.623390719992031,0.61861247302437,0.61861247302437,-0.4456458141787473,0.3702115876666203,0.3702115876666204
7330,159990,2023,4,21.25,-105.25,MEX,1308.878464,64699.39079520111,49.431167655915466,21.5,-105.5,3.0,3.9206093898145458,0.4312930907065604,1.2938792721196812,0.26841055077716,0.47078874728059206,0.47078874728059217
7344,160710,2023,4,21.75,-105.25,MEX,2620.104448,198351.2176650404,75.70355365659087,21.5,-105.5,3.0,4.339948039198108,0.47742365098016043,1.4322709529404813,0.38042230896148416,0.4865659674475771,0.4865659674475772
7346,161429,2023,4,22.25,-105.75,MEX,863.779456,12477.071183042704,14.444741764086022,22.5,-105.5,2.0,2.7372686065212206,0.30111626725332574,0.6022325345066515,-0.46860919382790006,0.3669771210144091,0.36697712101440916
7347,161430,2023,4,22.25,-105.25,MEX,2827.343872,85113.32205491042,30.103632917740264,22.5,-105.5,2.0,3.437324626438205,0.37812795331934884,0.7562559066386977,-0.26741218867396677,0.39531637305996686,0.395316373059967
7348,161431,2023,4,22.25,-104.75,MEX,2860.583936,26260.17991193553,9.180006774650199,22.5,-104.5,1.0,2.3204256766084224,0.2552602558142806,0.2552602558142806,-1.1093086074367458,0.2767325264002374,0.27673252640023743
7349,161432,2023,4,22.25,-104.25,MEX,2860.583936,21569.256352053075,7.540158525190388,22.5,-104.5,1.0,2.144779570296858,0.2359377981635492,0.2359377981635492,-1.1598332835578915,0.2696159615685598,0.2696159615685599
7350,162150,2023,4,22.75,-105.25,MEX,2850.252032,21517.70942141685,7.549405870019866,22.5,-105.5,2.0,2.145861791647639,0.2360568510515312,0.4721137021030624,-0.6682611680680048,0.33885549159425604,0.3388554915942561
7351,162152,2023,4,22.75,-104.25,MEX,2850.252032,12417.592259223607,4.356664645726181,22.5,-104.5,1.0,1.6783415138054807,0.18462593146462478,0.18462593146462478,-1.3094303041382374,0.24854473504484814,0.2485447350448482
7352,162151,2023,4,22.75,-104.75,MEX,2850.252032,17855.708424357104,6.264606857179536,22.5,-104.5,1.0,1.9830141809233834,0.21814232890345298,0.21814232890345298,-1.208935745714887,0.26269972019578236,0.2626997201957824
7363,162149,2023,4,22.75,-105.75,MEX,2267.351296,90749.28099762888,40.02435844755346,22.5,-105.5,2.0,3.714165998768649,0.4085826887254202,0.8171653774508404,-0.19561437037466078,0.405429329102968,0.4054293291029681
7364,162872,2023,4,23.25,-104.25,MEX,2839.704064,7111.643932287992,2.504360937621982,23.5,-104.5,3.0,1.2540081750814656,0.13794591595238556,0.41383774785715666,-0.7700871961287993,0.32451296461774815,0.3245129646177482
7365,162871,2023,4,23.25,-104.75,MEX,2839.704064,6988.2596625506285,2.4609112446410997,23.5,-104.5,3.0,1.2415319198982346,0.1365734294368571,0.4097202883105713,-0.7776441114383957,0.32344854853719196,0.323448548537192
7366,162870,2023,4,23.25,-105.25,MEX,2839.704064,7945.593629988621,2.7980357991235456,23.5,-105.5,1.0,1.3344840381285958,0.14679889589192355,0.14679889589192355,-1.439192049499735,0.23026737149832086,0.2302673714983209
7367,162869,2023,4,23.25,-105.75,MEX,2839.704064,18847.52422582645,6.637143801272685,23.5,-105.5,1.0,2.033023685278886,0.22364376898849087,0.22364376898849087,-1.1934720623220838,0.2648778302570433,0.26487783025704337
7368,162868,2023,4,23.25,-106.25,MEX,2329.71904,481450.0805403578,206.65585518001254,23.5,-106.5,2.0,5.335882167030597,0.5869842635782343,1.1739685271564686,0.16451904459073874,0.4561552909974976,0.4561552909974977
7369,163589,2023,4,23.75,-105.75,MEX,2829.024,12533.015399004367,4.43015520511822,23.5,-105.5,1.0,1.6919677164320608,0.18612492127271849,0.18612492127271849,-1.3046799624419445,0.24921383611089418,0.24921383611089423
7370,163592,2023,4,23.75,-104.25,MEX,2829.024,50965.59440823598,18.01525699613576,23.5,-104.5,3.0,2.9452416567312127,0.3239949438124738,0.9719848314374213,-0.028288038677366574,0.42899778671594413,0.42899778671594424
7371,163590,2023,4,23.75,-105.25,MEX,2829.024,35394.8988732662,12.511346271104875,23.5,-105.5,1.0,2.603529796978132,0.2864039429216282,0.2864039429216282,-1.033119914910199,0.28746395134803604,0.2874639513480361
7372,163591,2023,4,23.75,-104.75,MEX,2829.024,92614.04621567078,32.73710163493515,23.5,-104.5,3.0,3.518598170491829,0.38706868446379783,1.1612060533913935,0.15304051169748006,0.45453850233542775,0.45453850233542786
7373,163588,2023,4,23.75,-106.25,MEX,2829.024,16915.19123428346,5.979161447298948,23.5,-106.5,2.0,1.942928773067193,0.21373261774060132,0.42746523548120263,-0.7454373194726931,0.32798497985433106,0.3279849798543311
7374,163587,2023,4,23.75,-106.75,MEX,1969.211264,32371.13481196545,16.438629721328596,23.5,-106.5,2.0,2.8586878443692325,0.3144733414895215,0.628946682979043,-0.4313714095739445,0.3722221839455574,0.37222218394555745
7464,154979,2023,4,17.75,-90.75,GTM,2943.618048,23959.7081092761,8.139543826195517,17.5,-90.5,6.0,2.2126104746139155,0.24339973286623076,1.4603983971973846,0.40227246989574394,0.48964363362594904,0.48964363362594915
7465,155698,2023,4,18.25,-91.25,MEX,2928.649728,26808.085793482423,9.153735776995735,18.5,-91.5,2.0,2.3178416946183606,0.25497599740615706,0.5099519948123141,-0.6066795851282871,0.3475294576851423,0.3475294576851424
7467,155697,2023,4,18.25,-91.75,MEX,2722.057216,6644.919460829515,2.4411387908275013,18.5,-91.5,2.0,1.2358024604475872,0.13594314368830573,0.27188628737661147,-1.0678904588421514,0.28256640723451987,0.2825664072345199
7468,155696,2023,4,18.25,-92.25,MEX,2927.930368,25447.86858587677,8.6914186430122,18.5,-92.5,7.0,2.271240817974469,0.24984953326557816,1.7489467328590471,0.6113630453374,0.5190947206998262,0.5190947206998263
7469,156416,2023,4,18.75,-92.25,MEX,914.21536,16212.7790594859,17.734091734671686,18.5,-92.5,7.0,2.930344951469286,0.32235618868944,2.25649332082608,0.9278849400998771,0.5636778582408075,0.5636778582408076
7471,156418,2023,4,18.75,-91.25,MEX,1804.867584,22005.658226647563,12.192394844766387,18.5,-91.5,2.0,2.579640515431459,0.28377593345028135,0.5675518669005627,-0.5186780484081637,0.35992476012813807,0.3599247601281381
7485,155695,2023,4,18.25,-92.75,MEX,2749.96224,451625.382244626,164.2296667479427,18.5,-92.5,7.0,5.107336425762861,0.5618424286714726,3.9328970007003083,1.7129782831242433,0.6742608070786129,0.674260807078613
7486,155692,2023,4,18.25,-94.25,MEX,1074.496384,379545.6413122959,353.231194598693,18.5,-94.5,7.0,5.86994979204865,0.6457359164542342,4.520151415179639,1.9321699895138535,0.7051346712741486,0.7051346712741487
7487,155691,2023,4,18.25,-94.75,MEX,2201.505536,314871.1718499364,143.02538272151608,18.5,-94.5,7.0,4.969989552941881,0.5467331889093553,3.827132322365487,1.6711591599009283,0.6683704476647486,0.6683704476647487
7488,155693,2023,4,18.25,-93.75,MEX,1764.948864,111532.14545047985,63.192848090628786,18.5,-93.5,6.0,4.161891804032928,0.45783606013812345,2.7470163608287406,1.190256500521487,0.6006337452068464,0.6006337452068465
7506,160027,2023,4,21.25,-86.75,MEX,941.56544,803497.2016676884,853.3630988704178,21.5,-86.5,10.0,6.750356277748913,0.7425875768331843,7.425875768331843,2.7973494532414174,0.8269980104846757,0.8269980104846759
7555,161472,2023,4,22.25,-84.25,CUB,2073.647488,71217.81766551318,34.34422585210066,22.5,-84.5,3.0,3.5651350367688392,0.39218810695893846,1.1765643208768153,0.16684323080141297,0.4564826601786378,0.4564826601786379
7557,161474,2023,4,22.25,-83.25,CUB,1074.159232,36605.7209082415,34.078486520182416,22.5,-83.5,7.0,3.55758802290686,0.3913578758835117,2.7395051311845817,1.1864914279475547,0.6001034224987084,0.6001034224987085
7567,161473,2023,4,22.25,-83.75,CUB,1932.654336,287634.6073001776,148.8287905096846,22.5,-83.5,7.0,5.009493245604961,0.551078906810872,3.857552347676104,1.6832673587936835,0.6700759268291974,0.6700759268291975
7569,162194,2023,4,22.75,-83.25,CUB,2520.30464,184042.39901092087,73.02387024567034,22.5,-83.5,7.0,4.304387612076804,0.4735117234030441,3.314582063821309,1.4564428937727327,0.6381269637747548,0.6381269637747549
7571,162193,2023,4,22.75,-83.75,CUB,1520.13632,88106.93499221091,57.95989072362333,22.5,-83.5,7.0,4.076857394480845,0.44848160411328813,3.139371228793017,1.3778439486413323,0.6270560469144887,0.6270560469144888
7574,167246,2023,4,26.25,-77.25,BHS,805.875648,7875.122140563677,9.772130675629596,26.5,-77.5,5.0,2.3769623059219653,0.26147973114775747,1.3073986557387873,0.27970417735235814,0.4723794912868365,0.4723794912868366
7575,168678,2023,4,27.25,-81.25,USA,2653.104128,60443.91819067991,22.78233920515008,27.5,-81.5,10.0,3.1689432550181222,0.34860388476805904,3.4860388476805904,1.5306509660432437,0.6485794119226782,0.6485794119226783
7576,168679,2023,4,27.25,-80.75,USA,2363.8976,46237.44441099261,19.559833899316374,27.5,-80.5,5.0,3.023339361727306,0.3325863076012592,1.662931538006296,0.5516761744520502,0.5106876309594175,0.5106876309594176
7577,168680,2023,4,27.25,-80.25,USA,1626.529024,529223.656105835,325.36994317159815,27.5,-80.5,5.0,5.788031532978459,0.6367242615707625,3.1836213078538123,1.3979721723950786,0.6298911726448662,0.6298911726448663
7578,169399,2023,4,27.75,-80.75,USA,2700.59264,89959.5128874916,33.31102645954467,27.5,-80.5,5.0,3.5354667736348753,0.38892436391324914,1.9446218195662457,0.7400226267755641,0.5372168408758323,0.5372168408758324
7579,169398,2023,4,27.75,-81.25,USA,2613.760512,33808.48661252746,12.93480655833225,27.5,-81.5,10.0,2.634389779124768,0.2897987844621118,2.8979878446211185,1.2644819808722239,0.6110886453394442,0.6110886453394443
7580,170119,2023,4,28.25,-80.75,USA,2134.62208,469889.4167542791,220.1276849690785,28.5,-80.5,10.0,5.398740294719758,0.5938991536135627,5.938991536135627,2.3911375795728724,0.7697817479315444,0.7697817479315446
7594,167237,2023,4,26.25,-81.75,USA,1913.5168,514696.5731146581,268.97938555577775,26.5,-81.5,2.0,5.598345606290165,0.615857312895721,1.231714625791442,0.21541441850042795,0.46332406981742125,0.46332406981742136
7595,167956,2023,4,26.75,-82.25,USA,966.712704,203830.0616508098,210.84864283609312,26.5,-82.5,9.0,5.355872070802783,0.5891833107258841,5.3026497965329575,2.195786435171376,0.742265904371415,0.7422659043714152
7596,168677,2023,4,27.25,-81.75,USA,2747.652096,46376.67023877132,16.878654436013186,27.5,-81.5,10.0,2.883607511657016,0.31721470152277154,3.1721470152277154,1.3927712924902154,0.62915861180794,0.6291586118079401
7598,167238,2023,4,26.25,-81.25,USA,2770.390528,34392.06241710344,12.41415680190466,26.5,-81.5,2.0,2.596310627031072,0.2856097772637339,0.5712195545274678,-0.5132855978503624,0.36068430431411547,0.3606843043141155
7600,167957,2023,4,26.75,-81.75,USA,2726.253824,624106.4650242787,228.92456290389737,26.5,-81.5,2.0,5.4377512677492135,0.5981906684675179,1.1963813369350358,0.1844720857042492,0.4589657416836722,0.4589657416836723
7602,167958,2023,4,26.75,-81.25,USA,2586.08512,34829.148241635965,13.467904815768772,26.5,-81.5,2.0,2.671932735119411,0.293928805858675,0.58785761171735,-0.4891165425923613,0.3640885942941551,0.36408859429415513
7606,169397,2023,4,27.75,-81.75,USA,2707.875328,275633.77529474744,101.78968449715401,27.5,-81.5,10.0,4.632685002627708,0.5096270268331882,5.096270268331882,2.128995501807838,0.7328581843434794,0.7328581843434795
7608,170117,2023,4,28.25,-81.75,USA,2700.574464,525554.4246875014,194.60838117719143,28.5,-81.5,3.0,5.276114605236892,0.5804093601778831,1.7412280805336495,0.6060901529164119,0.5183520166659706,0.5183520166659707
7609,170115,2023,4,28.25,-82.75,USA,1325.145216,910852.9168537684,687.3608309911964,28.5,-82.5,3.0,6.534313164100346,0.7188211296179993,2.156463388853998,0.8696807396872954,0.5554796074550152,0.5554796074550153
7610,170116,2023,4,28.25,-82.25,USA,2722.505984,778143.0790939778,285.81868457482807,28.5,-82.5,3.0,5.658850255051194,0.6225133016785499,1.8675399050356498,0.6904472916085803,0.5302339938028092,0.5302339938028093
7611,170835,2023,4,28.75,-82.75,USA,1001.580416,109264.54946857468,109.09213850740336,28.5,-82.5,3.0,4.701317637976792,0.5171771582755464,1.5515314748266393,0.47114735584878453,0.4993448851487484,0.49934488514874853
7612,170837,2023,4,28.75,-81.75,USA,2537.943552,641568.5360352311,252.79070353225532,28.5,-81.5,3.0,5.536509925500896,0.6090549000871193,1.8271647002613578,0.6639192335058594,0.5264974306055736,0.5264974306055737
7613,170836,2023,4,28.75,-82.25,USA,2702.130944,276734.33245037065,102.41336862850812,28.5,-82.5,3.0,4.638734244128147,0.5102924911304948,1.5308774733914845,0.45578557394552977,0.4971811282434597,0.49718112824345984
7614,171555,2023,4,29.25,-82.75,USA,2332.182528,34332.55494784203,14.721212656234268,29.5,-82.5,2.0,2.7550109250076718,0.30306806228470623,0.6061361245694125,-0.46309824179523956,0.3677533565182381,0.36775335651823815
7617,172271,2023,4,29.75,-84.75,USA,1110.281728,10338.089158924748,9.311230562667378,29.5,-84.5,1.0,2.3332336471302813,0.2566692336344974,0.2566692336344974,-1.1057282211580042,0.2772368354434862,0.27723683544348626
7618,172991,2023,4,30.25,-84.75,USA,2667.544832,14728.32536254796,5.521303779365295,30.5,-84.5,4.0,1.875074322108315,0.20626809272152194,0.8250723708860878,-0.18656556079672593,0.4067038833397229,0.406703883339723
7619,171556,2023,4,29.25,-82.25,USA,2670.404864,347426.9308358247,130.1027179509454,29.5,-82.5,2.0,4.875981122446021,0.5363915197701267,1.0727830395402533,0.071040992873954,0.44298860361911013,0.44298860361911024
7620,172274,2023,4,29.75,-83.25,USA,2500.696576,14487.832751684182,5.7935188501990345,29.5,-83.5,6.0,1.9159690474188102,0.2107668351903626,1.2646010111421755,0.24367274545154682,0.46730434700514994,0.46730434700515006
7621,172276,2023,4,29.75,-82.25,USA,2637.764608,289981.2057595027,109.93445164895576,29.5,-82.5,2.0,4.7089395011982855,0.5180156233711276,1.0360312467422552,0.035595778687095944,0.43799603000758136,0.43799603000758147
7622,172275,2023,4,29.75,-82.75,USA,2683.271936,80273.58874584349,29.916307649946475,29.5,-82.5,2.0,3.4312838003513573,0.37746341478394,0.75492682956788,-0.2690222678796778,0.39508958817125023,0.39508958817125034
7624,172993,2023,4,30.25,-83.75,USA,2607.058432,29942.308035654714,11.485092803495213,30.5,-83.5,5.0,2.524535356903567,0.2777139311984163,1.3885696559920815,0.34588373947231127,0.4817010976882195,0.4817010976882196
7629,172992,2023,4,30.25,-84.25,USA,2372.3264,274473.89550962247,115.69820051305861,30.5,-84.5,4.0,4.759591119405489,0.5235877010465282,2.0943508041861127,0.8326036954376395,0.550257185275861,0.5502571852758611
7632,173711,2023,4,30.75,-84.75,USA,2628.831744,64281.590476655445,24.452531290133205,30.5,-84.5,4.0,3.2368151993524785,0.3560703341964746,1.4242813367858984,0.37416226472463265,0.48568421987231497,0.4856842198723151
7633,173712,2023,4,30.75,-84.25,USA,2655.39456,122763.8815775521,46.23187959590913,30.5,-84.5,4.0,3.8550690797689047,0.42408313944794074,1.696332557791763,0.5750989121062261,0.5139867996795027,0.5139867996795028
7634,174431,2023,4,31.25,-84.75,USA,2642.213888,23061.119759666813,8.727953427389906,31.5,-84.5,4.0,2.2750035377318727,0.2502634621290796,1.0010538485163183,0.0010534687102270663,0.4331306333883756,0.4331306333883757
7635,174432,2023,4,31.25,-84.25,USA,2642.213888,32823.56812971804,12.422752101482422,31.5,-84.5,4.0,2.5969511851447207,0.2856802437106351,1.1427209748425404,0.13626098477052317,0.45217505143602477,0.4521750514360249
7636,172210,2023,4,29.75,-115.25,MEX,2510.737664,190.9393869094364,0.07604911880966485,29.5,-115.5,7.0,0.07329611014904952,0.00805827226106528,0.056407905827456965,-1.8897529714687635,0.16680440136220914,0.16680440136220917
7637,162873,2023,4,23.25,-103.75,MEX,2839.704064,17721.225020068596,6.240518244392876,23.5,-103.5,1.0,1.9796927845530958,0.21777694909484888,0.21777694909484888,-1.2099721797579672,0.2625537350925102,0.26255373509251023
7639,162874,2023,4,23.25,-103.25,MEX,2839.704064,40376.10805960288,14.21842105713269,23.5,-103.5,1.0,2.722506605733554,0.2994923306853623,0.2994923306853623,-1.0027920781564,0.2917357257171669,0.29173572571716694
7640,163593,2023,4,23.75,-103.75,MEX,2828.239616,66264.4030977701,23.42955763822032,23.5,-103.5,1.0,3.1957937777876713,0.3515576541399478,0.3515576541399478,-0.8904202824184277,0.30756365834366833,0.3075636583436684
7642,163594,2023,4,23.75,-103.25,MEX,2829.024,107160.22947018732,37.878868991633624,23.5,-103.5,1.0,3.660450889447767,0.4026736028546745,0.4026736028546745,-0.7906986327188817,0.3216097767889806,0.3216097767889807
7645,164314,2023,4,24.25,-103.25,MEX,2817.947904,55571.81539246391,19.720668119371986,24.5,-103.5,2.0,3.0311316620148543,0.3334435221189602,0.6668870442379204,-0.3803016292870137,0.37941552847051835,0.37941552847051846
7665,164313,2023,4,24.25,-103.75,MEX,2817.947904,22424.213749210903,7.957639570760107,24.5,-103.5,2.0,2.192506751516845,0.24118816469473867,0.48237632938947733,-0.6512345387710603,0.3412537476655292,0.34125374766552924
7667,165034,2023,4,24.75,-103.25,MEX,2806.781952,7945.910853025442,2.8309683434309907,24.5,-103.5,2.0,1.3431176024191636,0.14774865608805024,0.2954973121761005,-1.0119513015381107,0.2904456193373165,0.29044561933731655
7669,165033,2023,4,24.75,-103.75,MEX,2806.781952,20244.80675546746,7.212817775546058,24.5,-103.5,2.0,2.1056960771925484,0.23163830552913175,0.4632766110582635,-0.6831268568520628,0.33676161101705804,0.3367616110170581
7772,168643,2023,4,27.25,-98.75,USA,2747.652096,6697.311921700583,2.4374672220877063,27.5,-98.5,4.0,1.2347349275545603,0.13582570664657773,0.5433028265863109,-0.554944439962049,0.3548165210157213,0.35481652101572136
7773,168645,2023,4,27.25,-97.75,USA,2641.588224,10645.94475980188,4.0301303068656775,27.5,-97.5,3.0,1.6154458897136053,0.17770691652912793,0.5331207495873838,-0.5705030934824113,0.35262503410335044,0.3526250341033505
7774,168642,2023,4,27.25,-99.25,USA,2747.652096,128463.3420374251,46.753860222857384,27.5,-99.5,3.0,3.866059906022677,0.42529221706027537,1.2758766511808262,0.2532457126228629,0.46865273054239104,0.46865273054239115
7775,168639,2023,4,27.25,-100.75,MEX,2702.707968,7152.863904828725,2.646554488875035,27.5,-100.5,4.0,1.2937827461181226,0.14232143261239372,0.5692857304495749,-0.5161258570517873,0.36028424457504377,0.3602842445750438
7776,168641,2023,4,27.25,-99.75,MEX,2747.652096,295261.033786695,107.45939568423987,27.5,-99.5,3.0,4.68637586961277,0.5155334458557065,1.5466003375671193,0.46749251276259257,0.49883008862219314,0.49883008862219325
7777,168640,2023,4,27.25,-100.25,MEX,2746.889984,17711.23945918186,6.447742560621554,27.5,-100.5,4.0,2.00791097447695,0.22088117264545126,0.883524690581805,-0.12144713354148433,0.4158760254468319,0.415876025446832
7779,169360,2023,4,27.75,-100.25,MEX,2735.190016,158.1220446509204,0.05781025951614193,27.5,-100.5,4.0,0.056200978521352474,0.006177672890852498,0.024710691563409992,-2.1829752066504486,0.12550309659468567,0.1255030965946857
7780,169361,2023,4,27.75,-99.75,USA,2735.190016,149219.62563229457,54.55548783061022,27.5,-99.5,3.0,4.017382302036213,0.44193887464909926,1.3258166239472977,0.29496202144525435,0.4745286082137489,0.47452860821374904
7781,169359,2023,4,27.75,-100.75,MEX,2731.382528,1758.6959390148627,0.6438848901558407,27.5,-100.5,4.0,0.49706227602922126,0.05467589428513706,0.21870357714054825,-1.2073460241328293,0.2629236376470472,0.26292363764704724
7784,170078,2023,4,28.25,-101.25,MEX,2722.505984,272.7044640282692,0.10016670877160107,28.5,-101.5,3.0,0.0954617217499925,0.010496664437559446,0.031489993312678335,-2.1046205315417192,0.13653960722840602,0.13653960722840605
