,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
18175,18175,136532,2023,4,4.75,45.75,SOM,3080.243968,48332.23792694244,15.69104214765317,4.5,45.5,10220.0,3.0,12.0,4042.0,188.29250577183802,5.243293468270687,4.446174130591322,0.42244650697378294,0.43525055265476026,0.42244650697378294
18194,18194,138696,2023,4,6.25,47.75,SOM,3072.504064,23369.852958775795,7.606125971515002,6.5,47.5,4911.0,1.5,8.0,2020.0,60.84900777212002,4.12469605622186,3.248314421169488,0.31968965774083,0.332273891567374,0.31968965774083
18195,18195,138695,2023,4,6.25,47.25,SOM,3072.504064,49379.11506194765,16.071293652794218,6.5,47.5,4911.0,1.5,8.0,2020.0,128.57034922235374,4.864223970877912,4.038835320842423,0.38750347288484027,0.4003538948034924,0.38750347288484027
18197,18197,139415,2023,4,6.75,47.25,SOM,3069.413888,100514.52176761044,32.74713852067201,6.5,47.5,4911.0,1.5,8.0,2020.0,261.9771081653761,5.572066987193171,4.800530709974791,0.45284452880890014,0.4655170264262106,0.45284452880890014
18198,18198,139416,2023,4,6.75,47.75,SOM,3069.413888,58904.278688579725,19.190725277835103,6.5,47.5,4911.0,1.5,8.0,2020.0,153.52580222268082,5.040361087071617,4.227939047592385,0.4037254920296485,0.41656885464857835,0.4037254920296485
18206,18206,140137,2023,4,7.25,48.25,SOM,3066.156032,49413.976278024405,16.115936619765737,7.5,48.5,4851.0,1.5,4.0,2019.0,64.46374647906295,4.1814965005404305,3.3088217524860393,0.3248802010679649,0.337502868535498,0.3248802010679649
18243,18243,140116,2023,4,7.25,37.75,ETH,3066.156032,2704625.0618022867,882.0898328641505,7.5,37.5,5068.0,1.5,14.0,2021.0,12349.257660098106,9.42143220500433,9.008068261870916,0.8137827075133663,0.8198847132869145,0.8137827075133663
18245,18245,140115,2023,4,7.25,37.25,ETH,3066.156032,777147.3003383538,253.45980185862697,7.5,37.5,5068.0,1.5,14.0,2021.0,3548.4372260207774,8.174544342021118,7.634837153698864,0.6959818491703265,0.7050977957620305,0.6959818491703265
18279,18279,140835,2023,4,7.75,37.25,ETH,3062.640128,875381.0809892666,285.825642061615,7.5,37.5,5068.0,1.5,14.0,2021.0,4001.55898886261,8.294689182766666,7.766772315751954,0.7072997367735068,0.716158177641684,0.7072997367735068
18280,18280,140836,2023,4,7.75,37.75,ETH,3062.640128,1489806.789195182,486.44526517324533,7.5,37.5,5068.0,1.5,14.0,2021.0,6810.2337124254345,8.826328544619049,8.35158689620816,0.7574673008050044,0.7651002239905249,0.7574673008050044
18389,18389,144454,2023,4,10.25,46.75,SOM,3041.48992,31396.60620391536,10.32277174336825,10.5,46.5,4624.0,1.5,2.0,2018.0,20.6455434867365,3.0747995896910507,2.137146090169914,0.22436951652323622,0.2356217525169501,0.22436951652323622
18390,18390,144453,2023,4,10.25,46.25,SOM,3041.48992,26225.75657127215,8.622667594200724,10.5,46.5,4624.0,1.5,2.0,2018.0,17.245335188401448,2.9039094412407005,1.957742682673178,0.2089796267464793,0.21988982187721012,0.2089796267464793
18392,18392,145174,2023,4,10.75,46.75,SOM,1801.463808,28333.86613961388,15.728246115069263,10.5,46.5,4624.0,1.5,2.0,2018.0,31.456492230138526,3.4799004918643988,2.5641592481683446,0.2610002891853458,0.27291482852442295,0.2610002891853458
18393,18393,145173,2023,4,10.75,46.25,SOM,1406.022784,14428.099643213896,10.261640001428239,10.5,46.5,4624.0,1.5,2.0,2018.0,20.523280002856477,3.0691351401689837,2.131192217380455,0.2238587712299715,0.23510029046778258,0.2238587712299715
18418,18418,140138,2023,4,7.25,48.75,SOM,3066.156032,21320.816730700863,6.953598090960057,7.5,48.5,4851.0,1.5,4.0,2019.0,27.814392363840227,3.3608749971715857,2.438454231869079,0.2502168465951245,0.2619574922247701,0.2502168465951245
18420,18420,140858,2023,4,7.75,48.75,SOM,3062.640128,22581.194593783872,7.373113931126508,7.5,48.5,4851.0,1.5,4.0,2019.0,29.492455724506033,3.41747929972161,2.4982108496872786,0.2553429909336628,0.2671684126300886,0.2553429909336628
18421,18421,140857,2023,4,7.75,48.25,SOM,3062.640128,22498.19614323115,7.346013636255455,7.5,48.5,4851.0,1.5,4.0,2019.0,29.38405454502182,3.4139179492572937,2.49444986294772,0.25502035954008295,0.2668405592166737,0.25502035954008295
18427,18427,141574,2023,4,8.25,46.75,SOM,3058.884096,53162.217956236535,17.379611743300433,8.5,46.5,4992.0,1.5,1.0,2020.0,17.379611743300433,2.9112419928361173,1.9654310906345203,0.20963916690089887,0.22056484729065534,0.20963916690089887
18431,18431,141573,2023,4,8.25,46.25,ETH,3058.884096,37541.42797756813,12.272916135220616,8.5,46.5,4992.0,1.5,1.0,2020.0,12.272916135220616,2.5857255781746664,1.6249771685653536,0.18043376658092783,0.19059821841246322,0.18043376658092783
18432,18432,142294,2023,4,8.75,46.75,SOM,3054.840064,29223.19056057399,9.56619330254207,8.5,46.5,4992.0,1.5,1.0,2020.0,9.56619330254207,2.3576595933449895,1.3875647842082652,0.16006765158972222,0.1696027526869074,0.16006765158972222
18435,18435,142293,2023,4,8.75,46.25,SOM,3054.840064,75758.34324070555,24.799446666123583,8.5,46.5,4992.0,1.5,1.0,2020.0,24.799446666123583,3.250353044648107,2.3219067037079824,0.24021896730631898,0.25178298124777737,0.24021896730631898
18596,18596,145886,2023,4,11.25,42.75,DJI,2984.712704,146067.27667652047,48.93847119046553,11.5,42.5,4901.0,2.0,5.0,2020.0,244.69235595232763,5.504080167738029,4.7271755668628925,0.4465518525280949,0.45925824593018005,0.4465518525280949
18598,18598,145885,2023,4,11.25,42.25,DJI,3031.433984,60232.310267366,19.86924689281507,11.5,42.5,4901.0,2.0,5.0,2020.0,99.34623446407535,4.6086265505131445,3.7649649832694694,0.3640098594291,0.37682391999020903,0.3640098594291
18601,18601,146605,2023,4,11.75,42.25,DJI,2978.98112,45479.82927000891,15.266907522397762,11.5,42.5,4901.0,2.0,5.0,2020.0,76.33453761198881,4.3481406554457696,3.4865503047871576,0.3401264155533088,0.35284391838689166,0.3401264155533088
18614,18614,146606,2023,4,11.75,42.75,DJI,2293.004032,108331.3711681792,47.244300339799494,11.5,42.5,4901.0,2.0,5.0,2020.0,236.22150169899749,5.468994310987456,4.689334991736473,0.4433057476273545,0.4560282863927744,0.4433057476273545
18626,18626,148770,2023,4,13.25,44.75,YEM,3008.514048,296760.973548914,98.6403815352615,13.5,44.5,4908.0,1.5,2.0,2020.0,197.280763070523,5.289684021594247,4.496116120286462,0.4267307161053967,0.4395212082416588,0.4267307161053967
18627,18627,148769,2023,4,13.25,44.25,YEM,3008.514048,1403835.8494539934,466.6210052724319,13.5,44.5,4908.0,1.5,2.0,2020.0,933.2420105448638,6.839735516597546,6.1751264636993595,0.5707624515094716,0.5822169857838151,0.5707624515094716
18630,18630,149489,2023,4,13.75,44.25,YEM,3002.208,2909002.545890872,968.9543648844024,13.5,44.5,4908.0,1.5,2.0,2020.0,1937.9087297688047,7.569880583360577,6.972167459437046,0.6391355846796581,0.6494332159259618,0.6391355846796581
18631,18631,149490,2023,4,13.75,44.75,YEM,3002.208,692130.4149514023,230.540460538178,13.5,44.5,4908.0,1.5,2.0,2020.0,461.080921076356,6.135740029589021,5.410201775207788,0.5051443743075679,0.517408052836309,0.5051443743075679
18703,18703,149464,2023,4,13.75,31.75,SDN,3002.208,58276.484720535234,19.41120825756751,13.5,31.5,4668.0,1.5,34.0,2018.0,659.9810807572953,6.493725217289713,5.7987091312002494,0.5384719764396066,0.5503637158398895,0.5384719764396066
18704,18704,149463,2023,4,13.75,31.25,SDN,3002.208,57567.894247978125,19.17518514639163,13.5,31.5,4668.0,1.5,34.0,2018.0,651.9562949773155,6.481510197445911,5.785436663753043,0.5373334149488957,0.5492392165829791,0.5373334149488957
18716,18716,150187,2023,4,14.25,33.25,SDN,2995.68,730453.7932997725,243.83572120512625,14.5,33.5,4786.0,1.5,22.0,2019.0,5364.385866512777,8.587723575407225,8.088917073296319,0.7349345090442512,0.7431345527100163,0.7349345090442512
18717,18717,150188,2023,4,14.25,33.75,SDN,2995.68,891682.6117794099,297.65616213327525,14.5,33.5,4786.0,1.5,22.0,2019.0,6548.435566932056,8.78713415192872,8.308417620971117,0.7537640802424146,0.7614920378378274,0.7537640802424146
18719,18719,150907,2023,4,14.75,33.25,SDN,2988.923904,1004736.1350776016,336.1531331503586,14.5,33.5,4786.0,1.5,22.0,2019.0,7395.36892930789,8.908744473538205,8.442388727154006,0.7652566186852108,0.772687330029833,0.7652566186852108
18721,18721,150908,2023,4,14.75,33.75,SDN,2988.923904,179667.25261945062,60.111016001112155,14.5,33.5,4786.0,1.5,22.0,2019.0,1322.4423520244675,7.187991463502395,6.554841766705663,0.6033358387229847,0.6142769872014852,0.6033358387229847
18800,18800,153100,2023,4,16.25,49.75,YEM,2967.264,6050.002783575957,2.0389162486303736,16.5,49.5,5062.0,1.0,3.0,2021.0,6.116748745891121,1.9624509843205002,0.9786326433893424,0.12498793565126677,0.13322034865846344,0.12498793565126677
18824,18824,153099,2023,4,16.25,49.25,YEM,2967.264,85019.71946533032,28.65256325872262,16.5,49.5,5062.0,1.0,3.0,2021.0,85.95768977616785,4.465421675948649,3.611814487097609,0.35087204176873343,0.3636406606019368,0.35087204176873343
18828,18828,153819,2023,4,16.75,49.25,YEM,2959.620096,1439.8633819251304,0.4865027723899907,16.5,49.5,5062.0,1.0,3.0,2021.0,1.459508317169972,0.8999614588982704,-0.09980891635768332,0.032475218268892006,0.03540890855517899,0.032475218268892006
18829,18829,153820,2023,4,16.75,49.75,YEM,2959.620096,2517.0164269970687,0.8504525396346913,16.5,49.5,5062.0,1.0,3.0,2021.0,2.5513576189040736,1.267329958240731,0.2687967074835304,0.06409557599321347,0.06922838734485362,0.06409557599321347
18840,18840,151648,2023,4,15.25,43.75,YEM,2981.927936,759127.2972533634,254.57600369500125,15.5,43.5,4778.0,1.5,10.0,2019.0,2545.7600369500124,7.842577256544185,7.270743979611357,0.6647485861244267,0.6745373262981217,0.6647485861244267
18846,18846,151647,2023,4,15.25,43.25,YEM,2981.927936,963197.0362986682,323.0115069751532,15.5,43.5,4778.0,1.5,10.0,2019.0,3230.1150697515322,8.080582579474303,7.531714445063456,0.6871356006986612,0.6964477949013682,0.6871356006986612
18848,18848,152367,2023,4,15.75,43.25,YEM,2974.746112,1083115.3689075476,364.10346568344306,15.5,43.5,4778.0,1.5,10.0,2019.0,3641.0346568344307,8.200297776122133,7.663110674693204,0.6984072566794431,0.7074686242895156,0.6984072566794431
18853,18853,152368,2023,4,15.75,43.75,YEM,2974.746112,1468480.6186831896,493.6490589093977,15.5,43.5,4778.0,1.5,10.0,2019.0,4936.490589093977,8.504612503201278,7.997499327618701,0.72709235571367,0.7354834526601016,0.72709235571367
19162,19162,108625,2023,4,-14.75,132.25,AUS,2989.146112,1903.5112546018065,0.636807698011186,-14.5,132.5,5034.0,1.0,6.0,2021.0,3.820846188067116,1.572949470344334,0.5791876708126229,0.09072206419647151,0.09736333257232509,0.09072206419647151
19163,19163,108626,2023,4,-14.75,132.75,AUS,2989.146112,416.47686617431714,0.13932971175358763,-14.5,132.5,5034.0,1.0,6.0,2021.0,0.8359782705215257,0.6075774569003347,-0.38846854027415445,0.007712924971004537,0.008492407625708895,0.007712924971004537
19179,19179,109345,2023,4,-14.25,132.25,AUS,2995.872,9270.520783568752,3.0944315323113782,-14.5,132.5,5034.0,1.0,6.0,2021.0,18.566589193868268,2.973823478730586,2.0310844985312886,0.21527115976601827,0.22632601962476268,0.21527115976601827
19274,19274,117238,2023,4,-8.75,118.75,IDN,1827.93792,295847.51483539265,161.84768180496667,-8.5,118.5,4584.0,1.5,1.0,2018.0,161.84768180496667,5.092815296465666,4.284311953913262,0.40856136904435636,0.4213977227339105,0.40856136904435636
19276,19276,117237,2023,4,-8.75,118.25,IDN,1504.870016,186943.2114370425,124.225487550044,-8.5,118.5,4584.0,1.5,1.0,2018.0,124.225487550044,4.8301160126283476,4.002251241452082,0.38436515484920475,0.3972139593636142,0.38436515484920475
19285,19285,115809,2023,4,-9.75,124.25,IDN,3046.320128,345070.920863077,113.27467448065819,-9.5,124.5,5052.0,2.0,7.0,2021.0,792.9227213646074,6.6769861282542715,5.997966816680938,0.5555650398295832,0.5672344832095348,0.5555650398295832
19287,19287,116529,2023,4,-9.25,124.25,TLS,1509.9744,154173.3528880013,102.10328922662616,-9.5,124.5,5052.0,2.0,7.0,2021.0,714.7230245863831,6.5732932549499905,5.885192371199305,0.5458908295689514,0.5576886486166633,0.5458908295689514
19288,19288,115810,2023,4,-9.75,124.75,IDN,2133.817856,304720.57289106963,142.80533459509564,-9.5,124.5,5052.0,2.0,7.0,2021.0,999.6373421656695,6.908392418131545,6.249918842022251,0.5771784191579776,0.5885374531873889,0.5771784191579776
19291,19291,116530,2023,4,-9.25,124.75,IDN,2601.958912,327179.1229637877,125.74338566795466,-9.5,124.5,5052.0,2.0,7.0,2021.0,880.2036996756826,6.781288813371125,6.111482960385539,0.5653028757150476,0.5768364563055657,0.5653028757150476
19299,19299,118657,2023,4,-7.75,108.25,IDN,1856.648064,703209.1887791245,378.75201144158495,-7.5,108.5,5072.0,1.5,4.0,2021.0,1515.0080457663398,7.323835873421967,6.703181398301777,0.6160609625745507,0.6267826515363255,0.6160609625745507
19301,19301,118660,2023,4,-7.75,109.75,IDN,1979.821056,1414531.7615448274,714.4745517570793,-7.5,109.5,14601.0,4.0,14.0,6059.0,10002.643724599111,9.21070467806857,8.775389955646235,0.7938226993050189,0.8004854040365016,0.7938226993050189
19302,19302,118659,2023,4,-7.75,109.25,IDN,1384.90048,1365992.218920115,986.3468448795071,-7.5,109.5,14601.0,4.0,14.0,6059.0,13808.855828313099,9.533137806690126,9.131503939757165,0.8243714778366011,0.8301681895067385,0.8243714778366011
19304,19304,118658,2023,4,-7.75,108.75,IDN,1360.164736,666045.1498961314,489.679766183948,-7.5,108.5,5072.0,1.5,4.0,2021.0,1958.719064735792,7.580556407632744,6.983847585907746,0.6401375492547509,0.6504160187878868,0.6401375492547509
19305,19305,119380,2023,4,-7.25,109.75,IDN,3064.560896,2154491.083110183,703.0341886572787,-7.5,109.5,14601.0,4.0,14.0,6059.0,9842.478641201902,9.194564448020017,8.75757812741244,0.7922947346076616,0.7989995548992879,0.7922947346076616
19306,19306,119378,2023,4,-7.25,108.75,IDN,3066.264064,1810296.718727571,590.391656081311,-7.5,108.5,5072.0,1.5,4.0,2021.0,2361.566624325244,7.767503859742853,7.188499178944242,0.657693322043106,0.6676261644665117,0.657693322043106
19308,19308,119379,2023,4,-7.25,109.25,IDN,3066.264064,3243509.3853547187,1057.804976236619,-7.5,109.5,14601.0,4.0,14.0,6059.0,14809.269667312667,9.603076115557428,9.208819135482138,0.8310038621200344,0.8366066216465572,0.8310038621200344
19309,19309,119377,2023,4,-7.25,108.25,IDN,3065.41184,3140136.986822052,1024.3768702942218,-7.5,108.5,5072.0,1.5,4.0,2021.0,4097.507481176887,8.318378157436518,7.792796044742275,0.7095321487791066,0.7183389546485046,0.7095321487791066
19315,19315,120096,2023,4,-6.75,107.75,IDN,3064.3968,7865330.670575817,2566.6815311175815,-6.5,107.5,29583.0,9.5,34.0,12122.0,87267.17205799777,11.376741094114658,11.177489489865142,0.9998837077343082,0.9998879732857666,0.9998837077343082
19316,19316,120095,2023,4,-6.75,107.25,IDN,3012.369408,3252201.3221928272,1079.6157050180836,-6.5,107.5,29583.0,9.5,34.0,12122.0,36706.933970614846,10.51074819516358,10.214437676989606,0.9172695508670253,0.920165763759078,0.9172695508670253
19318,19318,120815,2023,4,-6.25,107.25,IDN,2919.175936,7501718.390274748,2569.8068752080685,-6.5,107.5,29583.0,9.5,34.0,12122.0,87373.43375707432,11.377957998909382,11.178845134969379,1.0,1.0,1.0
19319,19319,120816,2023,4,-6.25,107.75,IDN,1705.583104,1543525.7453105496,904.9841908556745,-6.5,107.5,29583.0,9.5,34.0,12122.0,30769.46248909293,10.334310498722887,10.018647767317688,0.9004739661493447,0.903923132877129,0.9004739661493447
19325,19325,120102,2023,4,-6.75,110.75,IDN,2564.918528,2911981.08844034,1135.311338996394,-6.5,110.5,5033.0,1.5,6.0,2021.0,6811.868033978364,8.826568460848565,8.351851169688942,0.7574899711644859,0.7651223103747683,0.7574899711644859
19339,19339,117958,2023,4,-8.25,118.75,IDN,1156.934784,238235.46810546008,205.91953098841228,-8.5,118.5,4584.0,1.5,1.0,2018.0,205.91953098841228,5.33232997850029,4.5420440088025025,0.4306705807479002,0.4434471410247656,0.4306705807479002
19340,19340,117957,2023,4,-8.25,118.25,IDN,1462.49664,91657.73010471914,62.67209619347853,-8.5,118.5,4584.0,1.5,1.0,2018.0,62.67209619347853,4.153746416268183,3.2792560633948034,0.3223439465863087,0.3349482309219391,0.3223439465863087
19413,19413,124444,2023,4,-3.75,121.75,IDN,3084.30592,105649.13413275252,34.25377925311395,-3.5,121.5,4946.0,1.5,7.0,2020.0,239.77645477179763,5.483868929467083,4.705376158483786,0.4446818184142832,0.45739762493180713,0.4446818184142832
19423,19423,124443,2023,4,-3.75,121.25,IDN,2283.69024,81360.43758052155,35.62673963195707,-3.5,121.5,4946.0,1.5,7.0,2020.0,249.3871774236995,5.523008429542943,4.747594407809861,0.4483034564464803,0.46100075773993643,0.4483034564464803
19425,19425,125164,2023,4,-3.25,121.75,IDN,3085.967872,14242.91899098292,4.615381488645297,-3.5,121.5,4946.0,1.5,7.0,2020.0,32.30767042051708,3.505787713420003,2.5915247340416094,0.2633478020734976,0.2752979733555404,0.2633478020734976
19427,19427,125163,2023,4,-3.25,121.25,IDN,2917.090816,107974.72825045316,37.014524079339864,-3.5,121.5,4946.0,1.5,7.0,2020.0,259.10166855537904,5.56107258748739,4.7886654721925055,0.4518266846988449,0.4645048959133321,0.4518266846988449
19501,19501,127321,2023,4,-1.75,120.25,IDN,3089.484032,80043.9266387972,25.908509579504184,-1.5,120.5,9568.0,3.0,11.0,4038.0,284.993605374546,5.655969451739631,4.891112968143372,0.46061501092178625,0.47324098105272117,0.46061501092178625
19515,19515,127322,2023,4,-1.75,120.75,IDN,2828.615168,101541.11309959556,35.897818214483806,-1.5,120.5,9568.0,3.0,11.0,4038.0,394.8760003593219,5.981101031813165,5.242685826811297,0.4907742348679487,0.5031721825461296,0.4907742348679487
19519,19519,128041,2023,4,-1.25,120.25,IDN,3069.27104,136710.70919997542,44.54175190731132,-1.5,120.5,9568.0,3.0,11.0,4038.0,489.95927098042455,6.196361173193852,5.475922334423468,0.5107821276619156,0.5229887585419395,0.5107821276619156
19520,19520,128042,2023,4,-1.25,120.75,IDN,1046.06976,120170.71585500622,114.87830013842118,-1.5,120.5,9568.0,3.0,11.0,4038.0,1263.661301522633,7.142559619479395,6.505258671688439,0.5990824169081319,0.6100945891786232,0.5990824169081319
19530,19530,128754,2023,4,-0.75,116.75,IDN,3089.330176,69393.71135104935,22.46238096858228,-0.5,116.5,4926.0,1.5,8.0,2020.0,179.69904774865824,5.196832927792699,4.396176456131397,0.41815752099648806,0.4309734541390615,0.41815752099648806
19531,19531,128753,2023,4,-0.75,116.25,IDN,3090.618112,26350.412592232868,8.525936119354776,-0.5,116.5,4926.0,1.5,8.0,2020.0,68.20748895483821,4.237109078658783,3.368099067700565,0.3299652290512278,0.3426224920456223,0.3299652290512278
19588,19588,118664,2023,4,-7.75,111.75,IDN,3062.724096,2043976.856887768,667.3721800658625,-7.5,111.5,4544.0,1.0,2.0,2017.0,1334.744360131725,7.197243988580586,6.564941432694914,0.6042022255353949,0.615128762942173,0.6042022255353949
19594,19594,118663,2023,4,-7.75,111.25,IDN,3062.724096,2069159.547965003,675.5944979397201,-7.5,111.5,4544.0,1.0,2.0,2017.0,1351.1889958794402,7.209480036684876,6.578298671751774,0.605348059049235,0.6162551980341124,0.605348059049235
19596,19596,119383,2023,4,-7.25,111.25,IDN,3066.264064,1533566.8583834434,500.1418098292801,-7.5,111.5,4544.0,1.0,2.0,2017.0,1000.2836196585602,6.909038075505303,6.250622355294756,0.5772387691361157,0.5885968915875138,0.5772387691361157
19597,19597,119384,2023,4,-7.25,111.75,IDN,3066.264064,1608486.2405792065,524.5752508611099,-7.5,111.5,4544.0,1.0,2.0,2017.0,1049.1505017222198,6.9566887678536355,6.302550958652068,0.581693397356845,0.5929835539771094,0.581693397356845
19612,19612,125843,2023,4,-2.75,101.25,IDN,1414.326528,90467.89653800437,63.96535364852066,-2.5,101.5,4904.0,1.0,4.0,2020.0,255.86141459408265,5.548536696626938,4.775137916615379,0.45066624080212175,0.4633508576770011,0.45066624080212175
19613,19613,125844,2023,4,-2.75,101.75,IDN,3087.36,61352.65751397823,19.872207165338097,-2.5,101.5,4904.0,1.0,4.0,2020.0,79.48882866135239,4.388118400401322,3.529232629596803,0.34378786370193515,0.35652421895703656,0.34378786370193515
19624,19624,122972,2023,4,-4.75,105.75,IDN,2370.162176,511281.76435291045,215.7159410989227,-4.5,105.5,4715.0,2.0,1.0,2018.0,215.7159410989227,5.378587468822028,4.591879804652346,0.43494568017754737,0.4477055470002362,0.43494568017754737
19626,19626,122971,2023,4,-4.75,105.25,IDN,3079.44192,971181.242186874,315.37572956949094,-4.5,105.5,4715.0,2.0,1.0,2018.0,315.37572956949094,5.756930524890258,5.0001909806491875,0.4699721274501485,0.4825353295831799,0.4699721274501485
19628,19628,123692,2023,4,-4.25,105.75,IDN,2157.936896,105969.51191289224,49.10686318460919,-4.5,105.5,4715.0,2.0,1.0,2018.0,49.10686318460919,3.9141579884213433,3.0243628617886005,0.3004782622478687,0.31289202368500796,0.3004782622478687
19631,19631,123691,2023,4,-4.25,105.25,IDN,3082.422016,285747.3189187937,92.70220542013988,-4.5,105.5,4715.0,2.0,1.0,2018.0,92.70220542013988,4.540121726001962,3.6916757037588543,0.3577228331723283,0.3705174526047552,0.3577228331723283
19656,19656,126568,2023,4,-2.25,103.75,IDN,3088.517888,134867.18106461546,43.66728183398997,-2.5,103.5,4986.0,1.5,4.0,2020.0,174.66912733595987,5.168602267380232,4.365806219868361,0.4155522494740355,0.4283745752946673,0.4155522494740355
19659,19659,127286,2023,4,-1.75,102.75,IDN,3089.484032,111432.14684732856,36.06820611245955,-1.5,102.5,4708.0,1.0,5.0,2018.0,180.34103056229776,5.200379405240792,4.39999223662165,0.4184848528012553,0.43129993836143904,0.4184848528012553
19660,19660,127285,2023,4,-1.75,102.25,IDN,3089.484032,276867.5697372745,89.61611934858982,-1.5,102.5,4708.0,1.0,5.0,2018.0,448.08059674294907,6.107202374401821,5.379273510847903,0.5024912330650098,0.5147809124417514,0.5024912330650098
19664,19664,128005,2023,4,-1.25,102.25,IDN,3090.156032,306171.2347593423,99.07953889344002,-1.5,102.5,4708.0,1.0,5.0,2018.0,495.3976944672001,6.207377408813623,5.4878683232807255,0.5118068988987211,0.5240028992414054,0.5118068988987211
19665,19665,128006,2023,4,-1.25,102.75,IDN,3090.156032,109057.08864936457,35.291774111089474,-1.5,102.5,4708.0,1.0,5.0,2018.0,176.45887055544736,5.178738866884782,4.376710217536481,0.4164876348414592,0.42930773780739545,0.4164876348414592
19713,19713,128742,2023,4,-0.75,110.75,IDN,3090.618112,24489.33042673332,7.923764612537584,-0.5,110.5,5154.0,1.0,6.0,2022.0,47.542587675225505,3.882441509038737,2.9906713542066097,0.2975880797517027,0.30997224476089474,0.2975880797517027
19720,19720,125847,2023,4,-2.75,103.25,IDN,3087.36,140614.53164724636,45.54523335381891,-2.5,103.5,4986.0,1.5,4.0,2020.0,182.18093341527563,5.210474371579697,4.410854400149785,0.4194166494809708,0.4322292681776649,0.4194166494809708
19721,19721,125848,2023,4,-2.75,103.75,IDN,3087.36,122812.10997833664,39.77900535678918,-2.5,103.5,4986.0,1.5,4.0,2020.0,159.1160214271567,5.075898686370983,4.266128725173218,0.40700154423389434,0.4198404010329091,0.40700154423389434
19723,19723,126567,2023,4,-2.25,103.25,IDN,3088.517888,65872.7821909049,21.32828255482809,-2.5,103.5,4986.0,1.5,4.0,2020.0,85.31313021931236,4.457981732742418,3.6038637357911654,0.3501899968290307,0.36295574885280785,0.3501899968290307
19725,19725,126564,2023,4,-2.25,101.75,IDN,3077.363968,107890.8594244133,35.059505650393476,-2.5,101.5,4904.0,1.0,4.0,2020.0,140.2380226015739,4.950446570690119,4.131368013666275,0.39544127051742706,0.40829143814419466,0.39544127051742706
19726,19726,126563,2023,4,-2.25,101.25,IDN,3058.473216,267244.21016961755,87.37830652613358,-2.5,101.5,4904.0,1.0,4.0,2020.0,349.51322610453434,5.859398440725707,5.110983859473757,0.47947635157248425,0.49196839614283794,0.47947635157248425
19738,19738,129440,2023,4,-0.25,99.75,IDN,1058.181568,148719.91983032023,140.54291279275074,-0.5,99.5,4700.0,1.0,6.0,2018.0,843.2574767565045,6.73845751531945,6.064858758924131,0.5613032787651767,0.5728934612513203,0.5613032787651767
19752,19752,131599,2023,4,1.25,99.25,IDN,3088.415232,462221.9419534223,149.66314670521038,1.5,99.5,4972.0,1.0,5.0,2020.0,748.3157335260519,6.619160434782344,5.935066996112013,0.5501692598996443,0.5619111231027962,0.5501692598996443
19760,19760,128741,2023,4,-0.75,110.25,IDN,3090.618112,53727.37478005001,17.384022494219437,-0.5,110.5,5154.0,1.0,6.0,2022.0,104.30413496531662,4.656852686795504,3.816588351125116,0.36843830341625133,0.3812635570195908,0.36843830341625133
19764,19764,129461,2023,4,-0.25,110.25,IDN,3078.939648,115610.89942645592,37.54893328342885,-0.5,110.5,5154.0,1.0,6.0,2022.0,225.2935997005731,5.421833269873534,4.638488157089788,0.4389439175393518,0.4516867006756919,0.4389439175393518
19773,19773,129462,2023,4,-0.25,110.75,IDN,3090.959872,107577.8042492268,34.8040119264372,-0.5,110.5,5154.0,1.0,6.0,2022.0,208.8240715586232,5.346269425122324,4.5570597455477095,0.4319586863455029,0.4447303888269519,0.4319586863455029
19786,19786,133048,2023,4,2.25,103.75,MYS,2731.541504,63041.824795307,23.079211757533304,2.5,103.5,4935.0,1.5,5.0,2020.0,115.39605878766652,4.756998675511614,3.9238645810621167,0.3776408563523014,0.3904828699092848,0.3776408563523014
19788,19788,133047,2023,4,2.25,103.25,MYS,3088.49408,258797.925788212,83.79421138091092,2.5,103.5,4935.0,1.5,5.0,2020.0,418.97105690455464,6.040185796770851,5.306668208352113,0.49626288089372433,0.5086114511792756,0.49626288089372433
19813,19813,129474,2023,4,-0.25,116.75,IDN,3083.232512,137234.05135731577,44.50979639816271,-0.5,116.5,4926.0,1.5,8.0,2020.0,356.0783711853017,5.877955284816781,5.131057593099939,0.48119835090474633,0.4936767157082461,0.48119835090474633
19816,19816,129473,2023,4,-0.25,116.25,IDN,2879.744512,43058.1978600798,14.95208956233955,-0.5,116.5,4926.0,1.5,8.0,2020.0,119.6167164987164,4.792617885787922,3.962044117213822,0.38091603858713796,0.3937619292967954,0.38091603858713796
19896,19896,131600,2023,4,1.25,99.75,IDN,3090.131968,222944.75485060416,72.14732482603286,1.5,99.5,4972.0,1.0,5.0,2020.0,360.7366241301643,5.890916389375778,5.1450798450785875,0.4824012316938263,0.4948698985791463,0.4824012316938263
19897,19897,131602,2023,4,1.25,100.75,IDN,3090.131968,212933.4298287324,68.9075521802221,1.5,100.5,4860.0,1.5,2.0,2019.0,137.8151043604442,4.9331428631927885,4.112792175720189,0.3938477662329203,0.40669848074655135,0.3938477662329203
