,pgid,lat,lon,count_fire,wp_pop_density,wp_pop_density_log,wp_pop_density_log_minmax,count_fire_multiply_pop_density,boxcoxb,boxcoxb_log,boxcoxb_log_minmax
6319,111991.0,-12.25,15.25,26,35.64789055096189,3.601355870085818,0.3736466467542966,9.714812815611712,2.656575595787606,0.5297548143369035,0.5297548143369035
6320,111992.0,-12.25,15.75,34,59.1317029028678,4.096537205004161,0.42502253183814037,14.450766082496772,3.2090644833649007,0.5605360944191391,0.5605360944191391
6321,111993.0,-12.25,16.25,16,24.857474107126194,3.2525996929012915,0.33746261472839734,5.399401835654357,1.8912457865384165,0.48711534819834257,0.48711534819834257
6322,111994.0,-12.25,16.75,7,71.51894658229817,4.283847859888955,0.444456323061163,3.111194261428141,1.2255384530857347,0.4500262332051683,0.4500262332051683
6323,111995.0,-12.25,17.25,47,41.50807647877215,3.7496940926706857,0.38903698346462223,18.284738222837245,3.5505653058370306,0.5795624182080639,0.5795624182080639
6324,111996.0,-12.25,17.75,106,11.562181413035132,2.530690825341313,0.262563371955272,27.831717427258834,4.187568988819468,0.6150523424765494,0.6150523424765494
6325,111997.0,-12.25,18.25,76,4.763524755767877,1.7515492243161022,0.181726138126751,13.811186497633077,3.1445916007670043,0.5569440622505694,0.5569440622505694
6326,111998.0,-12.25,18.75,76,14.711571289347928,2.7543974656840944,0.2857733070563977,21.718771336286224,3.8072187522164533,0.5938615684619606,0.5938615684619606
6327,111999.0,-12.25,19.25,39,12.535687655202501,2.605329727479614,0.2703072818901527,10.541983993715954,2.767884645650353,0.5359562694549187,0.5359562694549187
6328,112000.0,-12.25,19.75,65,10.062634766850394,2.403573192574004,0.2493747066469149,16.20935593204947,3.3743841723424066,0.5697466898970667,0.5697466898970667
6329,112001.0,-12.25,20.25,110,10.704366822339491,2.4599620048483093,0.25522513947854997,28.074765342640497,4.201133975850744,0.6158081000573987,0.6158081000573987
6330,112002.0,-12.25,20.75,146,8.676084820804208,2.2696573588114886,0.2354807167059882,34.38018463907427,4.521728984559498,0.6336696805849353,0.6336696805849353
6331,112003.0,-12.25,21.25,78,6.8439267921217155,2.0597395753126935,0.21370139838037375,16.668709073669152,3.4149968994878357,0.5720093810701846,0.5720093810701846
6332,112004.0,-12.25,21.75,78,2.37579338542024,1.2166303738597393,0.12622741987486097,9.845738750239155,2.674727906762668,0.5307661493715562,0.5307661493715562
6333,112005.0,-12.25,22.25,119,2.3293421532466767,1.2027747328988947,0.12478987413642006,14.849995022233987,3.248066137302831,0.5627090265097703,0.5627090265097703
6334,112006.0,-12.25,22.75,114,5.7576910672463315,1.9106812736109642,0.19823635226694586,22.598944158431827,3.86730180495086,0.5972090263312464,0.5972090263312464
6335,112007.0,-12.25,23.25,16,2.765520192953892,1.3258860171670899,0.13756287414081284,2.2010059862530054,0.8319700668047111,0.4280990252521671,0.4280990252521671
6336,112008.0,-12.25,23.75,13,2.602703373632026,1.2816845007698658,0.13297689347712346,1.728699615202605,0.5678712071596324,0.41338506239984296,0.41338506239984296
6337,112009.0,-12.25,24.25,36,7.155681316489401,2.0987147784433513,0.2177451403713564,7.83882505336883,2.3700191936217374,0.5137896554481804,0.5137896554481804
6338,112010.0,-12.25,24.75,29,5.809799157090304,1.9183626273756034,0.19903330546463763,5.771965858474491,1.975195622995252,0.4917925163494834,0.4917925163494834
6339,112011.0,-12.25,25.25,18,8.508646543081765,2.252201547089484,0.2336696472778103,4.206053651000586,1.5835623711472482,0.4699731221757615,0.4699731221757615
6340,112012.0,-12.25,25.75,42,17.178325527758965,2.9002299793236146,0.30090367230626636,12.637954236863187,3.019282409070841,0.5499626054046368,0.5499626054046368
6341,112013.0,-12.25,26.25,88,62.944567275756135,4.158016571730572,0.4314011181402361,37.963298396340775,4.681789512790053,0.6425872679977428,0.6425872679977428
