,pgid,lat,lon,count_fire,wp_pop_density,count_fire_multiply_pop_density,count_fire_multiply_pop_density_log,boxcoxb,boxcoxb_log,count_fire_multiply_pop_density_log_minmax,boxcoxb_log_minmax
22009,178011.0,33.75,-94.75,45,7.808906382642107,351.40078721889483,5.864769127938345,3.600928142010921,0.4728811817003663,0.38383078357400446,0.4728811817003664
22010,178012.0,33.75,-94.25,52,8.360541096870067,434.7481370372435,6.077064409089198,3.731226578434057,0.4877446432215392,0.3990197835319448,0.4877446432215393
22011,178013.0,33.75,-93.75,13,12.159209195502331,158.0697195415303,5.069342593795182,3.100681311391437,0.41581680148128675,0.3269207405049827,0.41581680148128686
22012,178014.0,33.75,-93.25,13,5.220356844128989,67.86463897367685,4.23214282383289,2.550290588497899,0.3530323847537345,0.26702196554488844,0.35303238475373455
22013,178015.0,33.75,-92.75,24,8.500291624776619,204.00699899463885,5.323044119992865,3.262421431314689,0.434266892786314,0.3450722154216946,0.4342668927863141
22014,178016.0,33.75,-92.25,8,8.537074590714617,68.29659672571694,4.238395795692942,2.554505872895276,0.35351323256097716,0.2674693442562967,0.3535132325609772
22015,178017.0,33.75,-91.75,9,10.367276282642692,93.30548654378423,4.546539369747386,2.760189879615176,0.3769761105764425,0.289515961156965,0.3769761105764426
22017,178019.0,33.75,-90.75,1,14.116363091189715,14.116363091189715,2.7157778055209154,1.4681755926287758,0.2295928789230338,0.1585312441567073,0.22959287892303384
22019,178021.0,33.75,-89.75,4,11.857935863354903,47.431743453419614,3.8801554552183317,2.3101630613911865,0.32564045007437653,0.24183847536979097,0.3256404500743766
22020,178022.0,33.75,-89.25,6,10.815518932277689,64.89311359366613,4.188033938228247,2.5205071599749056,0.3496349161733555,0.263866125914531,0.34963491617335557
22021,178023.0,33.75,-88.75,8,15.094242351201208,120.75393880960966,4.802002113058367,2.9278327672850724,0.3960995450441287,0.30779344512350026,0.3960995450441288
22022,178024.0,33.75,-88.25,9,22.711770062358,204.405930561222,5.324988170306563,3.2636525612121887,0.4344073307866567,0.345211305560547,0.43440733078665683
22023,178025.0,33.75,-87.75,4,12.000933170246265,48.00373268098506,3.8918964723722542,2.3182662669914027,0.32656480256810744,0.24267850491774112,0.3265648025681075
22024,178026.0,33.75,-87.25,2,27.778700209467093,55.557400418934186,4.035256059056352,2.416676812826482,0.33779073437090534,0.25293539213780053,0.3377907343709054
22025,178027.0,33.75,-86.75,2,147.50311483296397,295.00622966592795,5.690380500271268,3.4929290220092533,0.46056145777634006,0.3713538747894973,0.46056145777634017
22026,178028.0,33.75,-86.25,5,54.9568287393769,274.7841436968845,5.61961847167197,3.4488489969939464,0.4555331414461295,0.3662910941021829,0.4555331414461296
22027,178029.0,33.75,-85.75,12,60.57040402948469,726.8448483538164,6.590087905090199,4.041092314916517,0.5230917861141852,0.43572485684746765,0.5230917861141853
22028,178030.0,33.75,-85.25,11,57.04821798856628,627.530397874229,6.44338439261128,3.9531786793488446,0.5130632625546001,0.42522872319441385,0.5130632625546002
22029,178031.0,33.75,-84.75,1,376.99546096872916,376.99546096872916,5.934882187528256,3.6441011015349165,0.47780602685012835,0.38884713275232413,0.47780602685012846
22031,178033.0,33.75,-83.75,2,209.9793872571874,419.9587745143748,6.042534906118928,3.710119491997766,0.4853369062165372,0.39654931590628684,0.4853369062165373
22032,178034.0,33.75,-83.25,22,74.33661755956736,1635.4055863104818,7.40025739982996,4.5173777074475945,0.5774228264498725,0.49368970823190605,0.5774228264498726
22033,178035.0,33.75,-82.75,29,6.308614411164028,182.9498179237568,5.214662991736522,3.1935897425741024,0.42641509360039986,0.3373179170519755,0.4264150936004
22034,178036.0,33.75,-82.25,14,62.09652333411631,869.3513266776283,6.768896953901145,4.147526155831303,0.5352329548220751,0.4485180316186908,0.5352329548220752
22035,178037.0,33.75,-81.75,3,63.902242681429655,191.70672804428898,5.261169489415329,3.223172928135599,0.4297897199761079,0.34064529761106294,0.429789719976108
22037,178039.0,33.75,-80.75,4,51.86473754864087,207.45895019456347,5.339742140294291,3.2729919704870505,0.4354727000589065,0.34626690156017653,0.4354727000589066
22038,178040.0,33.75,-80.25,2,48.841108133428385,97.68221626685677,4.591904750538025,2.790144291048133,0.38039308359580626,0.29276169871262614,0.38039308359580637
22039,178041.0,33.75,-79.75,4,21.630506960846052,86.52202784338421,4.471890508462199,2.7107213486844994,0.37133311418921566,0.2841750909088161,0.3713331141892157
22040,178042.0,33.75,-79.25,2,59.48390833350869,118.96781666701737,4.787223512369963,2.9182021047191955,0.3950009517961909,0.30673608688163206,0.395000951796191
22041,178043.0,33.75,-78.75,1,181.59888978275723,181.59888978275723,5.207291888091767,3.1888943153471754,0.4258794747255405,0.33679053984253765,0.4258794747255406
22042,178186.0,33.75,-7.25,1,1195.5375418429553,1195.5375418429553,7.087187283239781,4.33510665654707,0.5566307216030746,0.4712906140931078,0.5566307216030747
22046,178190.0,33.75,-5.25,26,295.7276638268359,7688.919259497734,8.947665563029451,5.389466716060014,0.6769041539191784,0.604401460270579,0.6769041539191785
22047,178191.0,33.75,-4.75,8,146.66530416393155,1173.3224333114524,7.068446607749369,4.324126750954218,0.5553782169010574,0.4699497829748063,0.5553782169010575
22048,178192.0,33.75,-4.25,9,28.991806051434853,260.9262544629137,5.5680629926249585,3.4166378580970598,0.45185873800208315,0.36260247622602665,0.45185873800208326
22049,178193.0,33.75,-3.75,2,17.978522338956658,35.957044677913316,3.6097562835633434,2.121634796493955,0.30413456951374124,0.22249234113340965,0.3041345695137413
22050,178194.0,33.75,-3.25,3,14.32754828213882,42.982644846416456,3.7837951207994767,2.243403236242463,0.3180249934388425,0.2349442236111045,0.31802499343884255
22051,178206.0,33.75,2.75,1,103.85878215356918,103.85878215356918,4.652614513054143,2.83010433579231,0.3849514236936922,0.29710527420476646,0.3849514236936923
22054,178214.0,33.75,6.75,5,71.39073899961882,356.9536949980941,5.880403634454355,3.6105674373965044,0.47398075971517506,0.38494937894516273,0.47398075971517517
22061,178272.0,33.75,35.75,1,1036.1116863758314,1036.1116863758314,6.94419490385332,4.251126853958036,0.5470509399986028,0.4610599992969955,0.5470509399986029
22063,178274.0,33.75,36.75,2,141.36692583378425,282.7338516675685,5.6480366567534865,3.4665697473546864,0.4575545908076385,0.36832431787271586,0.4575545908076386
22064,178281.0,33.75,40.25,1,1.289613853267616,1.289613853267616,0.8283831803204452,-0.1759651637690486,0.04204171914739749,0.023494625691240528,0.042041719147397495
22066,178286.0,33.75,42.75,1,46.64842488656939,46.64842488656939,3.8638495736581424,2.2988982375418288,0.3243554440495614,0.2406718454146206,0.32435544404956146
22068,178288.0,33.75,43.75,35,49.06836951934861,1717.3929331772013,7.449144791862654,4.545648215044614,0.5806477124376657,0.49718743362411943,0.5806477124376658
22069,178289.0,33.75,44.25,14,1038.8319519656968,14543.647327519755,9.584978323644604,5.736387181335821,0.7164782204090413,0.6499990046045949,0.7164782204090414
22070,178290.0,33.75,44.75,10,213.47172460048924,2134.7172460048923,7.666557815851806,4.670765799274004,0.5949201814700372,0.5127425905467095,0.5949201814700373
22071,178291.0,33.75,45.25,16,22.85043851654783,365.60701626476526,5.904290473969775,3.625281117135696,0.4756591851717027,0.3866584004666408,0.4756591851717028
22072,178292.0,33.75,45.75,20,14.77251675045253,295.4503350090506,5.691879700222061,3.493861297989201,0.4606678047789247,0.37146113740911885,0.4606678047789248
22073,178293.0,33.75,46.25,133,117.0943826077636,15573.55288683256,9.653393636138144,5.773248169462319,0.7206830435342505,0.6548938857953287,0.7206830435342506
22075,178295.0,33.75,47.25,1,40.88894597036102,40.88894597036102,3.7350219727985268,2.209435771813459,0.3141502416431052,0.2314546719879168,0.31415024164310523
22077,178297.0,33.75,48.25,1,77.56236410911013,77.56236410911013,4.363892756631995,2.6387515747352897,0.3631233459437415,0.27644822180878653,0.36312334594374157
22079,178299.0,33.75,49.25,2,54.959449548695694,109.91889909739139,4.70879929550351,2.8669592250924603,0.38915555111085437,0.30112510287751926,0.3891555511108545
22082,178302.0,33.75,50.75,3,27.76721874956476,83.30165624869427,4.434401511893032,2.685793035311483,0.3684894804758814,0.2814928816565639,0.3684894804758815
22084,178304.0,33.75,51.75,2,37.80745814577811,75.61491629155621,4.338791787443968,2.621954904325817,0.36120730864376754,0.27465233346932655,0.3612073086437676
22086,178311.0,33.75,55.25,1,1.7331086392847295,1.7331086392847295,1.005439657083337,0.005435624510712315,0.06273455100725785,0.036162409937437,0.06273455100725786
22101,178342.0,33.75,70.75,2,181.99408574274574,363.9881714854915,5.899864946168313,3.6225563348384227,0.4753483625867134,0.38634176911607154,0.47534836258671354
22102,178343.0,33.75,71.25,5,710.7135906616544,3553.567953308272,8.175988802730272,4.960211270142724,0.6279379346897612,0.5491906321438857,0.6279379346897613
22103,178344.0,33.75,71.75,3,816.9903935080879,2450.9711805242637,7.8046475435303675,4.74973047515845,0.6039278752978349,0.522622437411564,0.603927875297835
22104,178345.0,33.75,72.25,2,535.6407889416548,1071.2815778833096,6.977543973076013,4.27075475973208,0.5492899432454744,0.4634460109326517,0.5492899432454745
22105,178346.0,33.75,72.75,6,1105.257067521706,6631.542405130236,8.799743479527866,5.307992727497566,0.6676102166531791,0.5938181420361642,0.6676102166531792
22106,178347.0,33.75,73.25,9,1785.1233021061116,16066.109718955006,9.684529586858943,5.790000034669563,0.722593969795155,0.657121556385202,0.7225939697951551
22107,178348.0,33.75,73.75,6,552.6476228700682,3315.8857372204093,8.106781590726468,4.921185160002173,0.6234861307977221,0.5442390932565565,0.6234861307977222
22108,178349.0,33.75,74.25,2,374.3424772054488,748.6849544108976,6.61965305749464,4.058744518661132,0.5251054161954392,0.43784014219998785,0.5251054161954393
22109,178350.0,33.75,74.75,1,675.0655760197862,675.0655760197862,6.516290077284621,3.996935769445983,0.518054740908379,0.43044487512880425,0.5180547409083791
22111,178352.0,33.75,75.75,2,15.820809040799451,31.641618081598903,3.485588102445575,2.0337776214610046,0.29411248654552735,0.21360853322420245,0.2941124865455274
22150,178421.0,33.75,110.25,1,138.93163997573987,138.93163997573987,4.941154017471358,3.0181202706703214,0.4063988615152136,0.3177492870942616,0.4063988615152137
22153,178424.0,33.75,111.75,1,100.20945990233444,100.20945990233444,4.6171922297804295,2.8068063077729413,0.38229376062043363,0.29457093120741895,0.38229376062043374
22155,178426.0,33.75,112.75,1,328.0795690985395,328.0795690985395,5.796299572887388,3.558630896013945,0.4680562313357585,0.3789320215141441,0.46805623133575863
22167,178438.0,33.75,118.75,1,551.6623529880603,551.6623529880603,6.314747241788094,3.8756406346496113,0.5042183080374836,0.41602517581525866,0.5042183080374837
22171,178462.0,33.75,130.75,4,919.5778237612853,3678.3112950451414,8.21048086556303,4.979627706174006,0.6301528150655478,0.5516584210559895,0.6301528150655479
22175,178468.0,33.75,133.75,2,166.66482437868612,333.32964875737224,5.812127478567212,3.5684207008996114,0.4691729783375825,0.3800644539328106,0.4691729783375826
22178,178682.0,34.25,-119.25,544,336.92470975278667,183287.04210551595,12.118814194959558,7.058383341586014,0.8672815577200643,0.8312862792637183,0.8672815577200645
22179,178683.0,34.25,-118.75,400,500.2983043749698,200119.32174998792,12.206674073386118,7.102781783331019,0.8723461966258904,0.8375723525221126,0.8723461966258906
22180,178684.0,34.25,-118.25,254,1676.5114193964112,425833.90052668843,12.961806992682622,7.480859309407356,0.9154744252917109,0.8915995255108696,0.9154744252917111
22181,178685.0,34.25,-117.75,578,609.8228639417682,352477.615358342,12.772745233744132,7.3867785309607825,0.904742400651127,0.8780728044598995,0.9047424006511272
22182,178686.0,34.25,-117.25,23,532.2241150862808,12241.154646984458,9.412640573824646,5.643214206257324,0.7058497511203143,0.6376688291029227,0.7058497511203145
22183,178687.0,34.25,-116.75,372,14.667460661175296,5456.29536595721,8.604708591790226,5.1999949337553355,0.6552906440188125,0.5798640640859394,0.6552906440188127
22186,178692.0,34.25,-114.25,53,23.000389499068714,1219.0206434506417,7.106623058445328,4.34648543622301,0.5579287268479112,0.4726811772143381,0.5579287268479113
22187,178695.0,34.25,-112.75,15,2.735927392578495,41.03891088867742,3.7385956391241075,2.211928705259843,0.31443461666227146,0.23171035556870434,0.3144346166622715
22188,178696.0,34.25,-112.25,193,4.960470815847821,957.3708674586295,6.865234829840159,4.204551142791866,0.5417379346414892,0.4554106765500963,0.5417379346414893
22189,178697.0,34.25,-111.75,137,0.4293425061959719,58.81992334884815,4.091338771837694,2.454914247020023,0.3421525720675484,0.2569479180755376,0.34215257206754845
22190,178698.0,34.25,-111.25,44,9.621611392930935,423.35090128896115,6.0505607103417,3.715028413361902,0.48589687889011063,0.39712353469881617,0.48589687889011074
22191,178699.0,34.25,-110.75,59,2.102795134326876,124.06491292528567,4.828832905913238,2.9452967293615577,0.3980917019376167,0.3097130964192564,0.39809170193761684
22192,178700.0,34.25,-110.25,23,11.2568160151715,258.9067683489445,5.560322983435882,3.411794989185231,0.45130630009339406,0.36204870508891035,0.4513063000933942
22193,178701.0,34.25,-109.75,35,7.416876634100248,259.59068219350866,5.56295090884625,3.4134394698678436,0.45149389002938495,0.36223672414770036,0.45149389002938506
22194,178702.0,34.25,-109.25,1,3.6831281930914823,3.6831281930914823,1.5439663039654292,0.5107378204908445,0.12037560912498427,0.07469214631452356,0.1203756091249843
22196,178704.0,34.25,-108.25,3,0.37023225055076137,1.110696751652284,0.7470181070325294,-0.2628249285851078,0.032133413203578924,0.017673233486720494,0.03213341320357893
22201,178709.0,34.25,-105.75,22,0.1532231778838003,3.3709099134436067,1.4749712056124171,0.44908146319740366,0.11334231755738089,0.06975578343212241,0.11334231755738092
22205,178713.0,34.25,-103.75,7,0.5703660482506865,3.9925623377548054,1.6079492725102618,0.5672454298914882,0.12682157041996417,0.07926990848270757,0.1268215704199642
22206,178714.0,34.25,-103.25,6,27.864471374319038,167.18682824591423,5.125075434400601,3.1363981942529024,0.41989111371895355,0.3309082342873343,0.41989111371895366
22207,178715.0,34.25,-102.75,5,3.8585405290954555,19.292702645477277,3.0102613458286505,1.6891420737286065,0.25479906619170267,0.17960053244752872,0.2547990661917027
22209,178717.0,34.25,-101.75,6,12.782440634000098,76.69464380400059,4.352786320686076,2.6313228097538692,0.3622759285419501,0.2756535943719404,0.3622759285419502
22210,178718.0,34.25,-101.25,11,1.3292340002563416,14.621574002819758,2.748652907761104,1.4931568982658627,0.23244255759361812,0.16088334507876542,0.23244255759361818
22211,178719.0,34.25,-100.75,12,0.4645699274344282,5.574839129213139,1.8832501107246786,0.8037648459726342,0.15380191904453278,0.09896674016634913,0.1538019190445328
22212,178720.0,34.25,-100.25,14,2.874518731768557,40.2432622447598,3.719487759918363,2.198591765215394,0.3129132392720079,0.23034325228275726,0.312913239272008
22213,178721.0,34.25,-99.75,17,1.6581837191829425,28.189123226110024,3.373796147625257,1.953943380844429,0.28500559934065656,0.20561020190068469,0.2850055993406566
22214,178722.0,34.25,-99.25,4,6.528270413573362,26.11308165429345,3.300016329285471,1.900859011903226,0.2789501354625557,0.2003315086975911,0.27895013546255576
22215,178723.0,34.25,-98.75,4,6.894935813370773,27.57974325348309,3.3526981890283083,1.9387961310053246,0.283277715481759,0.20410071525310364,0.28327771548175906
22216,178724.0,34.25,-98.25,3,5.072764016524247,15.218292049572742,2.786139744103029,1.5215432170297585,0.23568065444464062,0.16356539977416026,0.23568065444464067
22217,178725.0,34.25,-97.75,10,7.130890563772793,71.30890563772793,4.280947297757966,2.5831459562157475,0.3567802769560044,0.27051375843061215,0.35678027695600445
22218,178726.0,34.25,-97.25,33,19.881181425614365,656.0789870452741,6.4878042350715095,3.9798549202355997,0.5161062866371164,0.428406810722326,0.5161062866371166
22219,178727.0,34.25,-96.75,9,9.708834636284962,87.37951172656466,4.481640174982249,2.7171950221784895,0.37207158196764767,0.2848726461420751,0.3720715819676477
22220,178728.0,34.25,-96.25,7,13.483304368121718,94.38313057685203,4.557901734483383,2.767699995983756,0.37783280793005786,0.290328899421827,0.37783280793005797
22221,178729.0,34.25,-95.75,10,6.483289041833481,64.83289041833481,4.187119567827673,2.5198888500969385,0.3495643840523907,0.2638007058453681,0.34956438405239076
22222,178730.0,34.25,-95.25,35,3.972200644622455,139.0270225617859,4.94183542228214,3.01856067121497,0.40644909908313065,0.3177980392737081,0.40644909908313076
22223,178731.0,34.25,-94.75,88,4.589236654956755,403.85282563619444,6.003523607572246,3.686233099864199,0.48261212700887296,0.39375819116355787,0.48261212700887307
22224,178732.0,34.25,-94.25,33,7.920489301474372,261.37614694865425,5.5697791495410724,3.4177113961561245,0.4519811991157423,0.36272526137313577,0.4519811991157424
22225,178733.0,34.25,-93.75,22,5.581476966246879,122.79249325743135,4.81860672236546,2.9386437173627273,0.3973327765770438,0.308981448025401,0.3973327765770439
22226,178734.0,34.25,-93.25,15,32.435633275406,486.53449913108994,6.189361055382394,3.7996457668787613,0.49554938748919314,0.4070542238010724,0.49554938748919325
22227,178735.0,34.25,-92.75,4,17.263180552825986,69.05272221130394,4.249248133003022,2.5618176739586422,0.35434730760239125,0.2682457918063919,0.3543473076023913
22228,178736.0,34.25,-92.25,20,29.301735242116628,586.0347048423325,6.375083940469419,3.912062724687081,0.5083730649835655,0.4203420598682852,0.5083730649835656
22229,178737.0,34.25,-91.75,3,9.959129726511055,29.877389179533164,3.430024174287341,1.9941864894807382,0.28959622922945816,0.2096331245486855,0.2895962292294582
22232,178740.0,34.25,-90.25,1,8.374797430398933,8.374797430398933,2.238024964198917,1.0950757793742978,0.18703247014072202,0.12434966533212047,0.18703247014072205
22234,178742.0,34.25,-89.25,8,17.96874594544738,143.74996756357905,4.97500789236727,3.0399804519108935,0.4088925058875832,0.32017141584617076,0.4088925058875833
22235,178743.0,34.25,-88.75,1,48.03870283530904,48.03870283530904,3.892609840122103,2.318758391026979,0.3266209403612171,0.24272954393596008,0.32662094036121714
22236,178744.0,34.25,-88.25,8,14.483268250495978,115.86614600396783,4.761029228623428,2.9011122823968534,0.3930514739400874,0.3048619756316431,0.3930514739400875
22237,178745.0,34.25,-87.75,1,15.898360349904593,15.898360349904593,2.827216596506509,1.5525284917119344,0.23921522055766667,0.16650430781793085,0.23921522055766672
22238,178746.0,34.25,-87.25,14,14.272559415339547,199.81583181475366,5.302388228408545,3.2493328520954283,0.4327738465231912,0.34359435715416903,0.4327738465231913
22240,178748.0,34.25,-86.25,1,60.651418624180316,60.651418624180316,4.121496240281215,2.475416486438875,0.3444913126930335,0.2591055816111427,0.34449131269303357
22241,178749.0,34.25,-85.75,3,32.23889229109498,96.71667687328494,4.58207223919326,2.7836588478680366,0.3796532732204762,0.29205821621601824,0.3796532732204763
22242,178750.0,34.25,-85.25,4,60.27617106659096,241.10468426636385,5.4893702122341725,3.3673140860883266,0.4462322546193498,0.35697227742195375,0.4462322546193499
22247,178755.0,34.25,-82.75,6,36.46742722602544,218.80456335615264,5.392738803155974,3.3064814387530856,0.43929292566253747,0.3500586312002013,0.4392929256625376
22248,178756.0,34.25,-82.25,2,43.76660922249188,87.53321844498376,4.483377831248656,2.718348403057795,0.3722031509472104,0.2849969694940323,0.37220315094721046
22249,178757.0,34.25,-81.75,3,24.10608806562543,72.31826419687629,4.29480974834424,2.5924595171574443,0.35784269764563154,0.27150556927176905,0.3578426976456316
22250,178758.0,34.25,-81.25,4,112.46682814403417,449.86731257613667,6.111173089067009,3.752044282022982,0.49011936961693764,0.4014601427143999,0.49011936961693775
22251,178759.0,34.25,-80.75,15,104.08187012160975,1561.2280518241464,7.353868319630102,4.490504705551344,0.5743573573574714,0.4903707284911183,0.5743573573574715
22252,178760.0,34.25,-80.25,5,29.081083613360047,145.40541806680022,4.9863796094954145,3.0473142891863096,0.40972909465363483,0.3209850232426459,0.40972909465363494
22253,178761.0,34.25,-79.75,3,59.101501889504064,177.3045056685122,5.1834927947041125,3.173721767693274,0.4241487050829979,0.33508779625584795,0.424148705082998
22254,178762.0,34.25,-79.25,4,31.196985953782093,124.78794381512837,4.83459750354601,2.9490453993359,0.39851932189568184,0.3101255336280679,0.39851932189568195
22256,178764.0,34.25,-78.25,6,28.11111897604071,168.66671385624426,5.13383600601348,3.1420028100620647,0.42053044596043887,0.33153502316901934,0.420530445960439
22257,178765.0,34.25,-77.75,8,218.8678286629713,1750.9426293037704,7.468480525128999,4.556815646614597,0.5819216086868252,0.4985708390873834,0.5819216086868253
22259,178908.0,34.25,-6.25,1,110.41902295157483,110.41902295157483,4.713298075496375,2.869905027696691,0.3894915860231596,0.3014469751713922,0.3894915860231597
22261,178910.0,34.25,-5.25,1,282.6818520707781,282.6818520707781,5.6478533710368835,3.466455533893039,0.45754156219855463,0.368311204407703,0.45754156219855474
22263,178912.0,34.25,-4.25,16,145.05817295202553,2320.9307672324085,7.750154345806616,4.718615266501643,0.6003784872983362,0.5187236358298843,0.6003784872983363
22269,178931.0,34.25,5.25,3,48.88296157371618,146.64888472114853,4.994837054630408,3.0527656942473236,0.4103509497701274,0.3215901244634706,0.41035094977012754
22273,178937.0,34.25,8.25,1,41.82899857092959,41.82899857092959,3.757215409867344,2.2249070515253244,0.3159150883825844,0.23304253636661343,0.3159150883825845
22275,178992.0,34.25,35.75,2,453.18620763858587,906.3724152771717,6.810552967029158,4.17221050130212,0.5380487585197447,0.45149837662786574,0.5380487585197448
22276,178993.0,34.25,36.25,1,106.15899702934934,106.15899702934934,4.6743136850707305,2.844352426656896,0.3865767382878614,0.29865777561252543,0.3865767382878615
22284,179004.0,34.25,41.75,1,12.446261254625648,12.446261254625648,2.5987010937722355,1.3785295388065317,0.21936673417341554,0.1501548065826527,0.2193667341734156
22285,179005.0,34.25,42.25,2,39.10966116323224,78.21932232646448,4.37222023783333,2.644318191424088,0.363758343532572,0.2770440245554663,0.3637583435325721
22287,179007.0,34.25,43.25,9,27.00347954695543,243.03131592259885,5.4972965610029,3.3722909420467673,0.44679997675835137,0.35753938051752027,0.4467999767583515
22288,179008.0,34.25,43.75,32,130.8219879435179,4186.303614192573,8.339812276930305,5.052234208567278,0.6384352164828968,0.5609116403982604,0.6384352164828969
22289,179009.0,34.25,44.25,15,51.21312733121805,768.1969099682707,6.645346996504619,4.074067884836885,0.5268533900758664,0.4396784554984572,0.5268533900758665
22290,179010.0,34.25,44.75,44,67.88803544203881,2987.073559449708,8.00238416423941,4.862142476322902,0.6167509873757109,0.5367698150986768,0.616750987375711
22291,179011.0,34.25,45.25,28,43.49693771174982,1217.914255928995,7.10571578732643,4.345954458768599,0.5578681569502294,0.4726162650744541,0.5578681569502295
22292,179012.0,34.25,45.75,5,51.196556053044546,255.98278026522274,5.5490090797913725,3.404712644715411,0.4504983997271532,0.36123923404909725,0.45049839972715333
22293,179013.0,34.25,46.25,1,28.466893946110364,28.466893946110364,3.383267394049035,1.9607348278012684,0.2857803163156804,0.20628783713003387,0.28578031631568046
22295,179015.0,34.25,47.25,2,341.7426868668544,683.4853737337088,6.528667276689703,4.004351098778735,0.5189006256728459,0.43133042133701044,0.518900625672846
22297,179017.0,34.25,48.25,1,115.86434093652187,115.86434093652187,4.7610137829067005,2.90110219764944,0.39305032354826963,0.3048608705435344,0.39305032354826974
22299,179019.0,34.25,49.25,2,60.226427608604865,120.45285521720973,4.799526164576613,2.9262198493325164,0.3959155555459986,0.30761629949321895,0.3959155555459987
22300,179020.0,34.25,49.75,3,208.23767216570076,624.7130164971022,6.438891825883832,3.9504778851567806,0.512755176351478,0.42490729543839245,0.5127551763514782
22301,179021.0,34.25,50.25,1,46.92438660082012,46.92438660082012,3.8696244897015486,2.3028892874063795,0.3248107128748771,0.24108502087035805,0.32481071287487717
22303,179023.0,34.25,51.25,2,88.71464620649682,177.42929241299365,5.184192401807461,3.174168056740463,0.42419961436681064,0.3351378507469593,0.42419961436681075
22324,179063.0,34.25,71.25,1,541.0667069235235,541.0667069235235,6.295389069371134,3.863935008837169,0.5028830186539681,0.41464016490765365,0.5028830186539682
22325,179064.0,34.25,71.75,1,1910.609547720345,1910.609547720345,7.555700861314016,4.607092344074125,0.5876567946078181,0.5048111552897223,0.5876567946078182
22326,179065.0,34.25,72.25,4,1435.2267982091769,5740.9071928367075,8.6555466976867,5.228209675679727,0.6585091686798541,0.5835013563711816,0.6585091686798542
22327,179066.0,34.25,72.75,8,703.704144817629,5629.633158541032,8.63597717636299,5.217354121657891,0.6572708490658674,0.5821012241734643,0.6572708490658675
22328,179067.0,34.25,73.25,6,1064.565829959076,6387.394979754456,8.76223833894415,5.287275994014129,0.665247008164817,0.5911347777349868,0.6652470081648171
22329,179068.0,34.25,73.75,8,314.24177649180365,2513.934211934429,7.830001923915137,4.7641873923381475,0.6055770112208279,0.5244364564538629,0.605577011220828
22331,179070.0,34.25,74.75,2,941.7492965031072,1883.4985930062144,7.541417066093069,4.598869592159566,0.5867188051734452,0.5037891986836496,0.5867188051734453
22362,179129.0,34.25,104.25,1,108.61569206136409,108.61569206136409,4.69698054000762,2.8592166340105063,0.3882723347977508,0.3002795114175639,0.3882723347977509
22373,179141.0,34.25,110.25,2,152.356860211035,304.71372042207,5.7226491098721874,3.5129804398919453,0.46284877208590325,0.37366258324130164,0.46284877208590336
22378,179146.0,34.25,112.75,1,609.2695219798375,609.2695219798375,6.41390069889632,3.9354445705796657,0.5110402893667486,0.423119265932016,0.5110402893667487
22392,179160.0,34.25,119.75,334,390.071782908059,130283.9754912917,11.777479449413851,6.885053037401559,0.8475093457317907,0.806864947769057,0.8475093457317909
22398,179187.0,34.25,133.25,2,601.7697977789546,1203.5395955579093,7.093852694539036,4.339009916973427,0.5570759760723291,0.4717675014332089,0.5570759760723292
22399,179188.0,34.25,133.75,2,431.99262463776137,863.9852492755227,6.76271245392581,4.143857837595664,0.534814500783488,0.448075551836022,0.5348145007834881
22406,179400.0,34.75,-120.25,184,85.26438214701363,15688.646315050508,9.660756303411212,5.77721078648158,0.7211350689553205,0.6554206594112787,0.7211350689553206
22407,179401.0,34.75,-119.75,131,0.8136721531032138,106.59105205652101,4.678337484943743,2.846992542524195,0.38687790276597994,0.2989456647062944,0.38687790276598005
22408,179402.0,34.75,-119.25,239,2.0832879659014263,497.90582385044087,6.212417348181181,3.813651200669847,0.4971470215971353,0.4087038225507601,0.4971470215971354
22409,179403.0,34.75,-118.75,122,4.570029096553687,557.5435497795498,6.325332591797907,3.8820373064098828,0.5049479920397046,0.41678252133882493,0.5049479920397048
22410,179404.0,34.75,-118.25,16,148.45500522167194,2375.280083546751,7.77329155381582,4.73183371658545,0.6018863482488097,0.5203790237856294,0.6018863482488098
22412,179406.0,34.75,-117.25,8,77.17685517996904,617.4148414397523,6.42715949672609,3.9434223373717545,0.511950332748651,0.4240678874868004,0.5119503327486511
22415,179411.0,34.75,-114.75,13,8.594854966007055,111.73311455809173,4.725023207150712,2.877579040621158,0.39036697945800775,0.30228586816627706,0.39036697945800786
22417,179413.0,34.75,-113.75,7,0.19016140014672742,1.331129801027092,0.8463530431995921,-0.15710235469720507,0.04419344594103379,0.024780307808317865,0.0441934459410338
22418,179414.0,34.75,-113.25,48,1.057739881770388,50.771514324978625,3.9468400814996953,2.3560979663669497,0.33088035710111013,0.24660953189206558,0.3308803571011102
22419,179415.0,34.75,-112.75,47,6.880930183053822,323.4037186035296,5.78198878519507,3.5497731636839926,0.46704580813141894,0.37790813368923176,0.46704580813141905
22420,179416.0,34.75,-112.25,64,65.10121672677394,4166.477870513532,8.335066304596102,5.04957528790481,0.6381319068957725,0.5605720823393445,0.6381319068957726
22421,179417.0,34.75,-111.75,62,23.07263127804077,1430.5031392385279,7.266480317507144,4.439754995359872,0.5685682137165452,0.4841184163654101,0.5685682137165453
22422,179418.0,34.75,-111.25,115,0.35514521962887746,40.84170025732091,3.7338934560562627,2.2086484009167355,0.31406042431798903,0.2313739304817568,0.3140604243179891
